name,date_for_local_environment,lon,lat,basin
1986343N05176,12/12/1986 12:00,168,5,WP
1987007N06162,6/01/1987 6:00,155.8,3.6,WP
1987036S12140,4/02/1987 6:00,139,-11.5,SP
1987036S15066,5/02/1987 12:00,64.7,-16.5,SI
1987040S19051,7/02/1987 6:00,53.1,-15.6,SI
1987065S11164,5/03/1987 12:00,160.8,-12.6,SP
1987096S11144,8/04/1987 18:00,136.6,-9.3,SI
1987110S10179,19/04/1987 12:00,177.8,-9,SP
1987110S27050,20/04/1987 6:00,50,-26.5,SI
1987188N10151,6/07/1987 6:00,152.8,9.3,WP
1987196N09146,15/07/1987 12:00,145.1,4.1,WP
1987203N11263,19/07/1987 18:00,-92.2,14.5,EP
1987219N08134,6/08/1987 0:00,134.4,7.5,WP
1987231N10159,19/08/1987 0:00,157.7,7.4,WP
1987241N10241,26/08/1987 6:00,-112.1,9.7,EP
1987245N15133,2/09/1987 6:00,134,15.3,WP
1987252N11342,7/09/1987 12:00,-14.4,8.1,NA
1987282N12137,7/10/1987 18:00,135,9.3,WP
1987311N10148,13/11/1987 18:00,126.5,12.5,WP
1987340S07095,13/12/1987 12:00,79.2,-17.1,SI
1987343N05154,9/12/1987 6:00,152.9,5.9,WP
1988005N03174,5/01/1988 0:00,168.9,4,WP
1988006S05182,4/01/1988 6:00,179.1,4.6,SP
1988021S12080,20/01/1988 0:00,86.1,-9.3,SI
1988055S10051,24/02/1988 0:00,50.5,-11.3,SI
1988058S19198,26/02/1988 0:00,-156.8,-16.8,SP
1988076S14056,15/03/1988 0:00,58.6,-13.8,SI
1988100S15171,6/04/1988 12:00,172.2,-10.6,SP
1988125S10071,6/05/1988 6:00,64,-8.9,SI
1988138S07092,15/05/1988 0:00,91.2,3.6,SI
1988150N19119,27/05/1988 6:00,113,17.8,WP
1988177N07137,24/06/1988 0:00,133.1,3.5,WP
1988193N09149,11/07/1988 0:00,148.8,7.5,WP
1988210N14251,26/07/1988 12:00,-101.2,12.3,EP
1988218N21128,3/08/1988 0:00,128.8,21.8,WP
1988219N27175,7/08/1988 12:00,166,28,WP
1988221N30270,5/08/1988 12:00,-88,29.1,NA
1988226N26127,11/08/1988 18:00,127.2,18.6,WP
1988235N15317,25/08/1988 6:00,-68.8,18.2,NA
1988237N23154,26/08/1988 6:00,152.5,24.5,WP
1988237N30143,26/08/1988 6:00,141,30,WP
1988245N20269,30/08/1988 6:00,-86.9,19.8,NA
1988255N15132,10/09/1988 18:00,129.9,11.6,WP
1988263N15126,17/09/1988 6:00,133.9,6.8,WP
1988263N18115,18/09/1988 18:00,115,17,WP
1988265N12218,22/09/1988 0:00,-144.7,12.1,EP
1988282N17153,8/10/1988 0:00,154.4,12.9,WP
1988306N15130,1/11/1988 0:00,126.7,15.1,WP
1988310S08100,5/11/1988 6:00,99.5,-8.4,SI
1988352S14166,20/12/1988 0:00,164,-21,SP
1988356N05142,21/12/1988 0:00,136.6,11.2,WP
1988364S17148,28/12/1988 0:00,144.7,-13.3,SP
1989002S14192,1/01/1989 6:00,-173.2,-9,SP
1989023S08103,23/01/1989 12:00,103.6,-8.2,SI
1989037S16164,5/02/1989 6:00,164.8,-12,SP
1989042S23178,9/02/1989 0:00,-170.9,-22,SP
1989044S12102,15/02/1989 6:00,100.8,-12.7,SI
1989089S11158,29/03/1989 12:00,157.9,-12,SP
1989122S09162,1/05/1989 18:00,161.3,-8.7,SP
1989126S13178,7/05/1989 6:00,170.2,-12.3,SP
1989169N16142,19/06/1989 18:00,130.9,16,WP
1989176N27264,23/06/1989 0:00,-93.8,25.1,NA
1989194N13149,13/07/1989 12:00,147.2,14.9,WP
1989201N11145,20/07/1989 0:00,138.5,11.8,WP
1989209N22130,26/07/1989 6:00,126.5,17.6,WP
1989210N14259,28/07/1989 0:00,-89.4,12.6,EP
1989212N15318,29/07/1989 6:00,-31,9,NA
1989216N06159,9/08/1989 18:00,140,12,WP
1989221N10149,9/08/1989 0:00,148.6,10.2,WP
1989230N14338,16/08/1989 18:00,-16.6,11.3,NA
1989235N26122,22/08/1989 6:00,125,27.8,WP
1989246N16159,2/09/1989 18:00,158.9,16.7,WP
1989309S07100,4/11/1989 18:00,102.7,-6.8,SI
1989324N17174,23/11/1989 18:00,157,16.5,WP
1989346S10133,12/12/1989 0:00,133.9,-10.4,SP
1989354N05155,20/12/1989 0:00,163.5,6.6,WP
1990012S12131,10/01/1990 0:00,131.8,-9.8,SI
1990024S14117,23/01/1990 6:00,108.6,-11.6,SI
1990027S18156,27/01/1990 6:00,156.3,-14.2,SP
1990028S10183,27/01/1990 12:00,-174.8,-0.7,SP
1990059S13135,28/02/1990 0:00,136.1,-8.4,SP
1990076S12165,19/03/1990 0:00,177.8,-15.4,SP
1990117N04152,26/04/1990 18:00,151,5.4,WP
1990130S03081,11/05/1990 12:00,68,-7.4,SI
1990166N06141,14/06/1990 18:00,148.2,3.9,WP
1990180N09159,5/07/1990 6:00,137.5,11,WP
1990212N10338,30/07/1990 0:00,-19.6,8.5,NA
1990216N13281,2/08/1990 0:00,-61.6,13.9,NA
1990221N07162,11/08/1990 0:00,155,9,WP
1990245N16149,1/09/1990 0:00,149.6,16,WP
1990251N12238,5/09/1990 12:00,-124.8,12.7,EP
1990253N12248,7/09/1990 18:00,-113.4,12.7,EP
1990264N14328,21/09/1990 12:00,-32.4,14.5,NA
1990270N14261,27/09/1990 6:00,-99.5,13.1,EP
1990271N13153,28/09/1990 12:00,158.4,15.4,WP
1990272N11121,29/09/1990 12:00,121.1,8.3,WP
1990287N13156,13/10/1990 12:00,157.1,11.9,WP
1990295N11261,20/10/1990 0:00,-97.9,12,EP
1990312N12121,7/11/1990 18:00,129.7,7.2,WP
1990327S07175,21/11/1990 18:00,171.3,-10.8,SP
1991053S21040,22/02/1991 12:00,39.7,-22.3,SI
1991105S12103,13/04/1991 6:00,107.7,-14.3,SI
1991111N04145,23/04/1991 0:00,131.2,7.9,WP
1991124N05152,4/05/1991 0:00,152,1.9,WP
1991156S07084,7/06/1991 0:00,79.8,-10,SI
1991168N11265,14/06/1991 0:00,-98.3,6.8,EP
1991174N13259,21/06/1991 0:00,-101,6.4,EP
1991181N26282,1/07/1991 0:00,-82.7,27.3,NA
1991220N20160,8/08/1991 0:00,161.4,11.5,WP
1991226N18159,13/08/1991 0:00,162.6,14.1,WP
1991239N20133,27/08/1991 0:00,139.8,15.2,WP
1991243N05172,30/08/1991 18:00,169,7.5,WP
1991250N10334,5/09/1991 12:00,-18.9,14.6,NA
1991256N13171,13/09/1991 0:00,171,13,WP
1991257N16130,13/09/1991 6:00,130,9,WP
1991268N12264,22/09/1991 18:00,-89.8,10.6,EP
1991274N14149,1/10/1991 0:00,149.8,12,WP
1991288N19274,12/10/1991 12:00,-86.1,17.6,NA
1991304N08140,1/11/1991 0:00,136,11,WP
1991317N09141,12/11/1991 6:00,144.7,6.8,WP
1991317S07164,13/11/1991 0:00,166.1,-3.4,SP
1991352S08066,17/12/1991 0:00,65.1,-5.3,SI
1991360S13058,28/12/1991 6:00,64.4,-12.3,SI
1992003N03176,3/01/1992 0:00,175.9,5.5,WP
1992005S07172,3/01/1992 18:00,176.9,-11.4,SP
1992006S13134,4/01/1992 12:00,123,-8,SP
1992027N05206,25/01/1992 18:00,-151,3.4,EP
1992039S14063,7/02/1992 18:00,54.9,-10.8,SI
1992048S18067,19/02/1992 12:00,69.1,-16.5,SI
1992055S13169,23/02/1992 6:00,172.2,-16.4,SP
1992055S17053,26/02/1992 12:00,60.9,-17.3,SI
1992084S10212,22/03/1992 12:00,-146.7,-3.9,SP
1992088N05188,26/03/1992 12:00,-171.2,4.3,EP
1992096S08132,4/04/1992 6:00,126.1,-7.2,SI
1992155N10070,8/06/1992 6:00,60,11.5,NI
1992175N16249,20/06/1992 0:00,-106.8,12.3,EP
1992198N13135,18/07/1992 0:00,128,14.2,WP
1992208N13246,24/07/1992 12:00,-107.9,12.9,EP
1992212N20135,30/07/1992 0:00,136.8,21.8,WP
1992216N06182,3/08/1992 6:00,179.8,8.3,WP
1992227N13130,16/08/1992 6:00,131.3,17.5,WP
1992227N17112,13/08/1992 0:00,116.5,13.7,WP
1992233N16254,17/08/1992 18:00,-103.6,10.5,EP
1992248N19166,5/09/1992 0:00,166,20.3,WP
1992258N17249,11/09/1992 12:00,-104.1,10.9,EP
1992268N11193,24/09/1992 0:00,-163.4,12.9,WP
1992271N26291,26/09/1992 12:00,-66.6,26.8,NA
1992273N12077,28/09/1992 12:00,73.5,15.1,NI
1992279N08175,10/10/1992 18:00,160.5,16,WP
1992292S09083,16/10/1992 12:00,84,-10.6,SI
1992298N10188,22/10/1992 12:00,-166.4,7.7,WP
1992338S04173,10/12/1992 0:00,176.8,-16.8,SP
1992357S13143,20/12/1992 12:00,136.7,-11.1,SP
1992361S23039,23/12/1992 18:00,34.4,-26.3,SI
1993016S16042,16/01/1993 12:00,42,-17.1,SI
1993064N03174,10/03/1993 6:00,164.3,5.2,WP
1993069S08164,9/03/1993 0:00,159,1.6,SP
1993091S13092,1/04/1993 6:00,90.7,-11,SI
1993096S11101,6/04/1993 18:00,102.5,-11,SI
1993164N04160,18/06/1993 12:00,153.3,7.5,WP
1993196N11241,11/07/1993 18:00,-109.4,5.9,EP
1993197N11247,13/07/1993 12:00,-96.8,10,EP
1993199N10156,17/07/1993 0:00,155.7,8.8,WP
1993207N19130,25/07/1993 6:00,138,23.2,WP
1993211N07161,30/07/1993 6:00,156.6,8.7,WP
1993221N12216,9/08/1993 18:00,-144.5,12.4,EP
1993224N07153,14/08/1993 0:00,140,8.5,WP
1993227N15258,12/08/1993 12:00,-89.4,9.6,EP
1993235N20307,22/08/1993 12:00,-52.6,19.9,NA
1993241N14264,26/08/1993 18:00,-94,12.6,EP
1993249N12253,3/09/1993 6:00,-114.3,8.6,EP
1993261N11131,21/09/1993 12:00,115.6,18,WP
1993285N12192,19/10/1993 6:00,160,13,WP
1993298N11154,25/10/1993 6:00,157.5,10.8,WP
1993306N10168,6/11/1993 0:00,151,11.9,WP
1993353N05159,22/12/1993 0:00,145.1,7.2,WP
1993362S12130,31/12/1993 0:00,126.4,-11.3,SI
1994007S16056,7/01/1994 6:00,56.8,-15.6,SI
1994012S09075,11/01/1994 0:00,75.9,-7.3,SI
1994022S12113,22/01/1994 0:00,111.8,-12.4,SI
1994028S11136,27/01/1994 0:00,137.7,-10.8,SP
1994064S13099,5/03/1994 6:00,100.3,-12.7,SI
1994064S15052,4/03/1994 6:00,51.8,-15,SI
1994076S14078,16/03/1994 18:00,78,-14.3,SI
1994078S06184,23/03/1994 18:00,170.3,-15.2,SP
1994087S10115,27/03/1994 0:00,115,-11.3,SI
1994088N09148,29/03/1994 0:00,148.9,3.8,WP
1994095S08129,4/04/1994 6:00,135.3,-11.3,SI
1994116S05095,25/04/1994 12:00,93.2,-6.7,SI
1994153N19113,1/06/1994 18:00,111.6,20.1,WP
1994157N17074,3/06/1994 12:00,72.5,10.6,NI
1994169N06152,20/06/1994 18:00,135.5,11,WP
1994190N13239,6/07/1994 0:00,-114,11.8,EP
1994197N14115,15/07/1994 6:00,118.8,12.6,WP
1994206N14131,26/07/1994 6:00,129.5,15.1,WP
1994206N22107,26/07/1994 0:00,107,22,WP
1994212N11240,5/08/1994 12:00,-152.7,9.9,EP
1994231N12157,21/08/1994 12:00,156.8,21.8,WP
1994241N14236,27/08/1994 6:00,-125,10.4,EP
1994257N13139,14/09/1994 18:00,141,13,WP
1994259N12128,15/09/1994 18:00,137.9,11.3,WP
1994268N15232,22/09/1994 18:00,-131.8,14.2,EP
1994273N08176,30/09/1994 6:00,176,5,WP
1994282N17247,8/10/1994 18:00,-113,17.2,EP
1994294N13203,22/10/1994 12:00,-157.3,12.8,EP
1994295N25188,20/10/1994 12:00,-169.6,26.5,WP
1994298N25161,28/10/1994 12:00,166.4,16.5,WP
1994362S11054,2/01/1995 18:00,50.4,-15.1,SI
1995032S10074,2/02/1995 18:00,71.3,-12.6,SI
1995049S11133,18/02/1995 18:00,134,-11,SI
1995050S11134,18/02/1995 18:00,134,-11,SI
1995053S14065,21/02/1995 6:00,67.5,-11,SI
1995064S13042,4/03/1995 6:00,43.4,-13.6,SI
1995214N15249,1/08/1995 6:00,-113.3,11.9,EP
1995220N14329,5/08/1995 18:00,-17.7,12.1,NA
1995234N13327,19/08/1995 6:00,-20.2,6.8,NA
1995236N10134,23/08/1995 6:00,133.2,8.7,WP
1995239N15327,25/08/1995 6:00,-29.1,11.5,NA
1995271N19273,27/09/1995 12:00,-88.7,21.7,NA
1995277N07141,7/10/1995 18:00,122,14.3,WP
1995278N08329,2/10/1995 12:00,-14.9,5.6,NA
1995279N15153,8/10/1995 0:00,147.5,17.5,WP
1995284N17074,11/10/1995 0:00,72.2,16.7,NI
1995287N08163,14/10/1995 0:00,163.8,6.4,WP
1995310N09096,5/11/1995 0:00,91.6,3.4,NI
1995319S05092,15/11/1995 6:00,93,-5.2,SI
1995336S10106,1/12/1995 18:00,105.9,-10,SI
1996015S18182,13/01/1996 18:00,-178.9,-14.3,SP
1996026S14143,24/01/1996 18:00,140.4,-13,SP
1996043S07053,13/02/1996 6:00,51.6,-7.5,SI
1996058N06137,26/02/1996 0:00,136,2.7,WP
1996066S17129,5/03/1996 12:00,140.5,-12.7,SI
1996078S12072,19/03/1996 0:00,64.3,-12.8,SI
1996079S12170,19/03/1996 12:00,166.9,-8.2,SP
1996090N04150,2/04/1996 18:00,143,10,WP
1996093S16074,1/04/1996 12:00,76.7,-14.4,SI
1996098S13085,6/04/1996 12:00,84.6,-12.5,SI
1996122S05093,1/05/1996 18:00,94.7,-4.8,SI
1996128N07138,7/05/1996 6:00,135.3,3.8,WP
1996163N08088,11/06/1996 0:00,84.3,0.8,NI
1996179N13266,25/06/1996 12:00,-91.3,9.1,EP
1996187N10326,2/07/1996 12:00,-22.9,6.4,NA
1996190S07096,7/07/1996 12:00,93.7,2,SI
1996202N17115,19/07/1996 0:00,114.4,10.9,WP
1996203N12152,21/07/1996 0:00,154.4,15.9,WP
1996217N16111,2/08/1996 18:00,118.8,11.2,WP
1996232N17280,16/08/1996 18:00,-69.9,18.3,NA
1996237N14339,24/08/1996 12:00,-28.2,14.1,NA
1996239N13337,25/08/1996 6:00,-20.8,12.6,NA
1996244N13257,30/08/1996 6:00,-102.5,12.1,EP
1996248N15319,4/09/1996 6:00,-45.4,14.7,NA
1996254N13138,10/09/1996 0:00,134.6,14.5,WP
1996279N23264,3/10/1996 18:00,-94.8,22.2,NA
1996282N11162,13/10/1996 0:00,136.3,15.2,WP
1996289S05093,14/10/1996 12:00,91.7,-6.2,SI
1996302S07095,28/10/1996 18:00,97.1,-9.3,SI
1996312N14125,6/11/1996 12:00,126.7,12.2,WP
1996319N11283,16/11/1996 6:00,-79,16.2,NA
1996332N09092,29/11/1996 0:00,85.5,13,NI
1997008S16093,8/01/1997 6:00,92.6,-15.7,SI
1997009S16188,9/01/1997 18:00,-173.3,-16.3,SP
1997032S17055,5/02/1997 18:00,52.3,-13.2,SI
1997045S11163,16/02/1997 18:00,156.8,-14.8,SP
1997056S16041,25/02/1997 0:00,40.7,-15.9,SI
1997105S10168,14/04/1997 6:00,174.8,-6.7,SP
1997152N06171,5/06/1997 0:00,158.9,9.8,WP
1997152N10265,30/05/1997 12:00,-99.7,14.6,EP
1997165N12139,13/06/1997 0:00,141.1,19.8,WP
1997210N15120,28/07/1997 0:00,118.6,13.4,WP
1997217N06168,6/08/1997 12:00,166,7,WP
1997221N03179,16/08/1997 12:00,164.1,9.3,WP
1997229N19242,14/08/1997 12:00,-108,23.3,EP
1997232N14136,19/08/1997 0:00,131.8,12.2,WP
1997238N11159,26/08/1997 12:00,156.6,10.8,WP
1997240N12193,31/08/1997 0:00,-172,12.5,EP
1997256N14227,11/09/1997 0:00,-129.9,13.8,EP
1997265N10175,21/09/1997 12:00,173.4,10.3,WP
1997299N07169,26/10/1997 12:00,168.7,6.8,WP
1997302S08199,28/10/1997 18:00,-165.7,-8.9,SP
1997319S09180,15/11/1997 12:00,-172.4,-9.9,SP
1997333N06194,29/11/1997 6:00,-166,6.1,EP
1998022S15143,20/01/1998 18:00,140.5,-14.5,SP
1998025S12185,23/01/1998 0:00,-172.2,-4,SP
1998032S18036,13/02/1998 6:00,43.5,-17.1,SI
1998036S13066,5/02/1998 18:00,65.1,-12.7,SI
1998036S13135,8/02/1998 12:00,125.3,-13.7,SI
1998064S09093,9/03/1998 6:00,89.4,-12.8,SI
1998064S13061,4/03/1998 0:00,62.1,-13.4,SI
1998076S11170,16/03/1998 18:00,172.6,-12.8,SP
1998087S15172,27/03/1998 6:00,174.2,-16.5,SP
1998108S10203,18/04/1998 6:00,-157.3,-11.3,SP
1998197N13259,14/07/1998 12:00,-95.3,8.5,EP
1998210N14263,27/07/1998 6:00,-90.9,12.5,EP
1998217N10130,6/08/1998 0:00,127.4,12,WP
1998230N11267,18/08/1998 0:00,-92.2,9.2,EP
1998235N17131,22/08/1998 0:00,128.3,16.6,WP
1998242N14252,29/08/1998 18:00,-110.3,17.7,EP
1998261N27270,16/09/1998 12:00,-87,18,NA
1998278N14314,2/10/1998 6:00,-35.7,9.9,NA
1998279S10092,5/10/1998 0:00,95,-13.8,SI
1998284N13243,10/10/1998 6:00,-114.3,13.6,EP
1998285N14068,13/10/1998 12:00,64,16,NI
1998310S10096,5/11/1998 6:00,90.7,-4.6,SI
1998315N09116,9/11/1998 6:00,118.9,8.6,WP
1998335S12138,3/12/1998 6:00,135,-10.3,SI
1998342N06141,6/12/1998 12:00,153.9,6,WP
1998355S14187,20/12/1998 18:00,-176.2,-8.4,SP
1999013S13164,12/01/1999 0:00,158.6,-8,SP
1999020S17158,18/01/1999 6:00,156.4,-13,SP
1999048S21152,15/02/1999 18:00,152.1,-21.3,SP
1999057S22203,24/02/1999 12:00,-157.3,-15.9,SP
1999060S10089,1/03/1999 12:00,89.5,-11.3,SI
1999070S19206,10/03/1999 0:00,-149.6,-15.8,SP
1999074S13118,13/03/1999 6:00,118.7,-11.9,SI
1999074S13132,15/03/1999 0:00,132,-12.3,SI
1999084S12119,24/03/1999 6:00,125.5,-11.5,SI
1999092S11131,1/04/1999 18:00,132.5,-11,SI
1999111N08126,20/04/1999 12:00,122,4.1,WP
1999116N14114,25/04/1999 6:00,112.8,12.9,WP
1999135N12073,14/05/1999 6:00,71.9,11.6,NI
1999140S16157,20/05/1999 0:00,163.6,-13.7,SP
1999151N09132,30/05/1999 6:00,131.9,5.6,WP
1999189N12263,6/07/1999 12:00,-96.4,12.8,EP
1999195N24156,13/07/1999 18:00,154.7,22.1,WP
1999203N17129,22/07/1999 6:00,128.8,17.4,WP
1999204N17117,23/07/1999 18:00,115,17.5,WP
1999208N06139,27/07/1999 0:00,143.5,5.7,WP
1999218N12241,3/08/1999 18:00,-112.5,12.6,EP
1999218N21116,4/08/1999 18:00,119.3,14.9,WP
1999248N17256,2/09/1999 18:00,-116.7,14.2,EP
1999253N17124,10/09/1999 12:00,123.5,17.7,WP
1999254N18142,11/09/1999 6:00,140.9,18.5,WP
1999258N25128,13/09/1999 0:00,123.1,19.4,WP
1999288N12129,14/10/1999 6:00,133.1,12.1,WP
1999357S08076,22/12/1999 18:00,73.8,-7.2,SI
2000006S15164,4/01/2000 0:00,158.2,-12.2,SP
2000031S11074,29/01/2000 6:00,76.3,-10.1,SI
2000032S11115,1/02/2000 0:00,115.5,-10.5,SI
2000050S13078,18/02/2000 12:00,83.2,-13,SI
2000055S23227,21/02/2000 18:00,-132.6,-23.9,SP
2000067S15189,5/03/2000 18:00,-172.2,-15.3,SP
2000091S14156,29/03/2000 18:00,156.1,-11.1,SP
2000099S28037,8/04/2000 18:00,36.8,-26.7,SI
2000103S10095,14/04/2000 6:00,84.7,-11,SI
2000104S17182,12/04/2000 18:00,-174.9,-18.6,SP
2000105S10127,15/04/2000 0:00,122,-12,SI
2000125N06136,4/05/2000 0:00,131.4,3.2,WP
2000138N16119,16/05/2000 0:00,113.9,16.4,WP
2000142N12262,20/05/2000 6:00,-93.9,12.8,EP
2000185N15117,2/07/2000 18:00,114.1,14,WP
2000199N20145,16/07/2000 0:00,146.3,23.2,WP
