name,date_for_local_environment,lon,lat,basin
2001003S09091,6/01/2001 18:00,78.3,-10.5,SI
2001018S12086,18/01/2001 12:00,85.7,-13.1,SI
2001028S15128,28/01/2001 12:00,124.2,-14.6,SI
2001031S13072,2/02/2001 6:00,68,-21.2,SI
2001039S11139,9/02/2001 12:00,136.7,-11.3,SP
2001045S14142,14/02/2001 18:00,141,-14.4,SP
2001049S17198,19/02/2001 12:00,-165,-20.4,SP
2001054S16155,23/02/2001 0:00,146.7,-15.5,SP
2001056S11163,25/02/2001 6:00,161.3,-11.1,SP
2001060S19223,28/02/2001 0:00,-135.6,-17.3,SP
2001064S10052,8/03/2001 6:00,40.1,-16.4,SI
2001091S11110,1/04/2001 0:00,110.7,-10.7,SI
2001091S13094,2/04/2001 6:00,89.3,-13,SI
2001093S10062,3/04/2001 18:00,62.8,-10.7,SI
2001106S08137,15/04/2001 18:00,137,-7.5,SI
2001125N05129,10/05/2001 0:00,119.5,13.1,WP
2001141N14068,21/05/2001 6:00,69.3,13.2,NI
2001146N14259,25/05/2001 18:00,-101.1,13.6,EP
2001157N28265,4/06/2001 12:00,-93.3,25.6,NA
2001170N11138,19/06/2001 6:00,140.4,10.3,WP
2001171N12234,19/06/2001 18:00,-126.5,11.9,EP
2001180N15118,29/06/2001 6:00,116.6,16.2,WP
2001181N08141,1/07/2001 0:00,137.3,7,WP
2001189N13130,9/07/2001 0:00,126.1,17.8,WP
2001194N15252,12/07/2001 12:00,-105.2,10.8,EP
2001202N11266,20/07/2001 12:00,-97.2,8.3,EP
2001202N14243,20/07/2001 18:00,-117.4,13.9,EP
2001202N23152,21/07/2001 0:00,151.2,21.8,WP
2001204N19127,22/07/2001 18:00,125.7,19,WP
2001206N14134,26/07/2001 0:00,131.6,15.9,WP
2001215N26275,1/08/2001 18:00,-79.5,22.1,NA
2001220N17118,9/08/2001 6:00,113.7,16.9,WP
2001225N18146,13/08/2001 12:00,147.4,16.4,WP
2001227N13323,16/08/2001 0:00,-48.8,12.4,NA
2001235N18296,21/08/2001 12:00,-55.8,16.9,NA
2001238N16139,26/08/2001 6:00,139.9,15.9,WP
2001238N18162,26/08/2001 18:00,163.3,20.5,WP
2001239N19116,29/08/2001 18:00,110.5,19.9,WP
2001245N13326,1/09/2001 6:00,-30.8,13.1,NA
2001246N19156,3/09/2001 0:00,156.3,18.7,WP
2001247N15237,3/09/2001 12:00,-124.7,12,EP
2001248N17251,4/09/2001 6:00,-108.8,16.9,EP
2001248N23125,5/09/2001 0:00,124.6,23.4,WP
2001251N14332,10/09/2001 12:00,-44.8,16.5,NA
2001254N15261,10/09/2001 6:00,-104.5,9.9,EP
2001255N26276,12/09/2001 12:00,-85.3,25.6,NA
2001259N20138,17/09/2001 0:00,140,22.1,WP
2001260N14167,19/09/2001 0:00,163.6,14.6,WP
2001264N13269,20/09/2001 12:00,-88.7,16,EP
2001265N16244,21/09/2001 12:00,-117.9,12.4,EP
2001265N25296,21/09/2001 12:00,-64.2,25.1,NA
2001266N10217,22/09/2001 6:00,-142.1,8.4,EP
2001267N17070,24/09/2001 12:00,69.5,17,NI
2001275N12258,1/10/2001 12:00,-101.5,11.1,EP
2001276N13146,3/10/2001 6:00,146.5,18.3,WP
2001278N12302,4/10/2001 12:00,-58.2,12.3,NA
2001280N11309,6/10/2001 0:00,-50.8,10.6,NA
2001281N18071,8/10/2001 12:00,70.3,16.9,NI
2001284N14261,10/10/2001 6:00,-99.8,13.5,EP
2001284N16132,11/10/2001 12:00,131,16.8,WP
2001284N28297,10/10/2001 12:00,-60.3,27.9,NA
2001288N14084,14/10/2001 12:00,84,13.5,NI
2001291N05158,19/10/2001 0:00,156,5.5,WP
2001294N11235,19/10/2001 18:00,-121.1,11.7,EP
2001298S07098,25/10/2001 6:00,96.5,-7.4,SI
2001301N27325,29/10/2001 0:00,-41.3,27.2,NA
2001303N13276,31/10/2001 0:00,-83.6,13.7,NA
2001304N12237,30/10/2001 6:00,-111.7,14.3,EP
2001309N10130,5/11/2001 18:00,128,10.2,WP
2001327N31309,23/11/2001 0:00,-49.4,27.8,NA
2001329S07095,26/11/2001 0:00,94.8,-7.8,SI
2001338N10130,4/12/2001 0:00,130.2,9.7,WP
2001347N04162,15/12/2001 18:00,161.9,5.3,WP
2001361N01106,26/12/2001 0:00,107,1.9,WP
2001364S19036,30/12/2001 18:00,38.2,-20.1,SI
2001365S12138,2/01/2002 6:00,139.2,-14.4,SP
2002008N07141,11/01/2002 0:00,131.5,10.4,WP
2002017S07078,16/01/2002 12:00,79.1,-7.6,SI
2002023S10089,23/01/2002 12:00,89.8,-11.6,SI
2002030S13093,31/01/2002 6:00,89.5,-12,SI
2002033S13121,2/02/2002 0:00,120.8,-13.1,SI
2002042S20156,10/02/2002 6:00,148.9,-14.6,SP
2002045S18049,15/02/2002 0:00,50.7,-16.7,SI
2002057N06156,27/02/2002 12:00,154.6,6.7,WP
2002063S11066,5/03/2002 6:00,66.5,-10.9,SI
2002081S08084,24/03/2002 0:00,77.1,-9.8,SI
2002096S10103,6/04/2002 0:00,101.5,-10.4,SI
2002098S07133,8/04/2002 18:00,130,-6.7,SI
2002122S07063,3/05/2002 0:00,65.1,-8.4,SI
2002126N09068,8/05/2002 6:00,61.5,13.5,NI
2002128S06097,8/05/2002 0:00,98.3,-7.1,SI
2002133N03150,15/05/2002 12:00,147.7,8,WP
2002145N11259,25/05/2002 12:00,-102.3,11.4,EP
2002155N20112,7/06/2002 6:00,119.5,20.5,WP
2002160N16258,8/06/2002 0:00,-100,16,EP
2002178N04155,28/06/2002 0:00,154,4.7,WP
2002178N10139,28/06/2002 0:00,138,9.8,WP
2002187N11160,6/07/2002 18:00,158.7,9,WP
2002189N21116,8/07/2002 0:00,116.9,21.2,WP
2002191N12260,11/07/2002 6:00,-109.6,14.2,EP
2002200N21150,19/07/2002 18:00,144.8,23.7,WP
2002204N12263,22/07/2002 12:00,-94.7,14.2,EP
2002214N19120,2/08/2002 18:00,117.5,20.2,WP
2002222N09163,11/08/2002 0:00,160.5,8.9,WP
2002227N14115,17/08/2002 0:00,114.6,16.1,WP
2002234N11221,20/08/2002 18:00,-132.9,9.6,EP
2002234N13253,21/08/2002 0:00,-101.2,13.3,EP
2002234N14164,22/08/2002 0:00,160.3,16.4,WP
2002237N10202,26/08/2002 6:00,-163.1,10.4,EP
2002238N15250,26/08/2002 0:00,-110.4,14.7,EP
2002240N16155,28/08/2002 6:00,155,16,WP
2002242N10329,28/08/2002 18:00,-27,8.4,NA
2002242N14257,29/08/2002 12:00,-94.7,14.5,EP
2002245N29281,1/09/2002 6:00,-75.9,28,NA
2002247S03067,5/09/2002 12:00,63.4,-3,SI
2002252N20121,10/09/2002 0:00,118,19.5,WP
2002252N29289,7/09/2002 18:00,-68.4,25.8,NA
2002255N26273,11/09/2002 6:00,-85.6,23.7,NA
2002258N10300,17/09/2002 6:00,-76.1,15.8,NA
2002258N15256,15/09/2002 0:00,-103.1,18.1,EP
2002263N22139,20/09/2002 18:00,137.8,23.5,WP
2002264N13114,24/09/2002 0:00,110.9,15.9,WP
2002264N28308,20/09/2002 6:00,-51,29.9,NA
2002265N10315,22/09/2002 0:00,-46.5,10.3,NA
2002268N15163,25/09/2002 18:00,157.4,15.6,WP
2002281N10163,8/10/2002 18:00,154.7,11.6,WP
2002296N11230,22/10/2002 6:00,-131.8,7.1,EP
2002297N09206,25/10/2002 0:00,-154.3,9.8,EP
2002298N17169,26/10/2002 18:00,162.4,19,WP
2002314N12083,10/11/2002 12:00,82.5,12,NI
2002319S06078,14/11/2002 12:00,72.3,-6.7,SI
2002323N09155,19/11/2002 18:00,147,9,WP
2002327N10089,23/11/2002 6:00,87,10.5,NI
2002335N05166,2/12/2002 12:00,163.7,8,WP
2002335S13182,4/12/2002 0:00,-178,-17,SP
2002355N03078,23/12/2002 6:00,80.5,4.5,NI
2002356S07070,22/12/2002 12:00,68.3,-8.1,SI
2002358S08185,24/12/2002 18:00,-178.8,-9.6,SP
2002364S16045,30/12/2002 12:00,43,-16.1,SI
2003004S10136,4/01/2003 0:00,135.5,-10,SP
2003007S10072,8/01/2003 0:00,70.8,-11.3,SI
2003011N02180,17/01/2003 12:00,149.3,12.5,WP
2003011S09182,11/01/2003 0:00,-178.6,-9.3,SP
2003021S10163,24/01/2003 0:00,161.5,-12.2,SP
2003021S11081,27/01/2003 0:00,56.1,-15.7,SI
2003021S13125,23/01/2003 18:00,118,-17.4,SI
2003025S16173,26/01/2003 0:00,177,-15.6,SP
2003034S12117,4/02/2003 6:00,114.8,-11.6,SI
2003035S10099,11/02/2003 18:00,82.3,-15.9,SI
2003036S10197,5/02/2003 0:00,-163,-11,SP
2003037S12061,9/02/2003 0:00,55.7,-12.9,SI
2003039S15066,8/02/2003 18:00,65.8,-12.2,SI
2003056S17119,27/02/2003 0:00,120.2,-17.3,SI
2003056S21042,25/02/2003 12:00,42.8,-22.3,SI
2003060S13103,3/03/2003 6:00,110.1,-14.7,SI
2003061S21148,1/03/2003 18:00,149,-20.5,SP
2003062S10080,3/03/2003 18:00,79.7,-11,SI
2003067S13130,8/03/2003 6:00,129,-11.4,SI
2003068S14172,9/03/2003 12:00,173,-10,SP
2003088S07131,31/03/2003 6:00,123,-8.3,SI
2003098N03159,10/04/2003 0:00,160.1,6.7,WP
2003098S23041,9/04/2003 0:00,39.3,-25.6,SI
2003108N29294,18/04/2003 6:00,-66,29.9,NA
2003122S11065,2/05/2003 18:00,65.2,-11.3,SI
2003129N05091,10/05/2003 0:00,90.5,6,NI
2003138N04148,19/05/2003 12:00,150.3,7.1,WP
2003144N16119,25/05/2003 0:00,118.5,16.5,WP
2003150N17119,31/05/2003 0:00,117.2,16.7,WP
2003155S10172,4/06/2003 6:00,171.5,-10.4,SP
2003158N08156,12/06/2003 6:00,135.1,10.1,WP
2003168N16257,16/06/2003 18:00,-103.2,15.9,EP
2003177N14263,25/06/2003 12:00,-99.2,12,EP
2003179N20271,28/06/2003 12:00,-89.3,20,NA
2003188N11307,6/07/2003 18:00,-53.5,11.1,NA
2003192N14254,10/07/2003 12:00,-106.3,14.1,EP
2003196N04150,16/07/2003 6:00,143.8,5.7,WP
2003196N11137,17/07/2003 6:00,124.6,11.4,WP
2003198N31306,16/07/2003 0:00,-50.5,28.2,NA
2003212N12130,1/08/2003 6:00,127.9,16.6,WP
2003219N16244,7/08/2003 0:00,-115.4,16.8,EP
2003221N14249,9/08/2003 0:00,-111.5,10.9,EP
2003226N07156,19/08/2003 12:00,134.6,19.9,WP
2003227N26277,13/08/2003 18:00,-75.1,25.9,NA
2003230N18125,18/08/2003 6:00,125.3,18.3,WP
2003235N21253,22/08/2003 0:00,-106.6,19,EP
2003240N14230,27/08/2003 12:00,-120.3,11.3,EP
2003240N15329,27/08/2003 12:00,-31.2,11.4,NA
2003240N20139,28/08/2003 18:00,136.5,16,WP
2003247N10153,5/09/2003 6:00,145.8,12.9,WP
2003247N19249,3/09/2003 18:00,-112,19.3,EP
2003247N27272,4/09/2003 6:00,-87.6,27.8,NA
2003249N14329,5/09/2003 6:00,-29.4,13.9,NA
2003257N15252,13/09/2003 12:00,-108.2,14.7,EP
2003259N13133,17/09/2003 0:00,127.1,15.8,WP
2003262N17254,18/09/2003 6:00,-98.1,12.6,EP
2003267N15140,25/09/2003 18:00,136,16.6,WP
2003269N12322,26/09/2003 18:00,-41,16.6,NA
2003271N19275,29/09/2003 18:00,-89.6,21,NA
2003272S05066,30/09/2003 0:00,65,-4.2,SI
2003286N10323,13/10/2003 18:00,-38.9,9.9,NA
2003290N15132,18/10/2003 0:00,132.1,14.7,WP
2003291N17147,20/10/2003 0:00,143.8,18.8,WP
2003294N10260,19/10/2003 18:00,-98.2,9.2,EP
2003302N11133,29/10/2003 12:00,130.7,12.6,WP
2003313S05079,10/11/2003 6:00,76.1,-7.1,SI
2003316N11141,11/11/2003 18:00,139.5,10.8,WP
2003319N13172,20/11/2003 12:00,160.5,8.8,WP
2003338S09065,6/12/2003 18:00,59.4,-12.3,SI
2003339N13284,3/12/2003 18:00,-71.1,12.7,NA
2003340S07093,6/12/2003 0:00,93.2,-7,SI
2003345N05092,12/12/2003 12:00,88,7.5,NI
2003350S10140,17/12/2003 18:00,135.6,-9.5,SP
2003358S07067,29/12/2003 18:00,62.2,-12,SI
2003359S15177,1/01/2004 0:00,-175.6,-10.5,SP
2004025S16044,25/01/2004 18:00,43.1,-17.6,SI
2004026S12063,27/01/2004 0:00,64.9,-11,SI
2004028S06090,29/01/2004 0:00,93,-8.5,SI
2004041S14147,9/02/2004 12:00,147.4,-11.1,SP
2004052S15172,22/02/2004 6:00,173.6,-16,SP
2004056S18125,26/02/2004 12:00,121.9,-18.3,SI
2004058S13142,29/02/2004 12:00,139.5,-13.5,SP
2004061S12072,2/03/2004 6:00,70.9,-13,SI
2004068S13089,7/03/2004 0:00,86.8,-14.3,SI
2004072S11146,15/03/2004 12:00,131.3,-10.7,SI
2004081S12103,22/03/2004 12:00,101.1,-14.8,SI
2004081S15148,19/03/2004 18:00,149.9,-16.9,SP
2004093N07154,4/04/2004 0:00,150.6,6.5,WP
2004125S08084,11/05/2004 12:00,70.3,-10,SI
2004134N07132,13/05/2004 0:00,132.5,7.2,WP
2004136N05148,17/05/2004 0:00,140.5,6.9,WP
2004136N15090,16/05/2004 6:00,91.5,17,NI
2004143N15252,21/05/2004 12:00,-108.5,13.9,EP
2004156N16117,5/06/2004 18:00,117.6,14.9,WP
2004158N07142,9/06/2004 18:00,121,11.1,WP
2004164N06139,12/06/2004 12:00,137.5,7.8,WP
2004174N14146,22/06/2004 6:00,145,14.5,WP
2004177N12154,25/06/2004 0:00,153.3,11.3,WP
2004193N19136,13/07/2004 0:00,130,20.9,WP
2004195N15255,11/07/2004 18:00,-115.6,13.6,EP
2004206N20151,24/07/2004 0:00,154,20,WP
2004209N12247,26/07/2004 0:00,-112.5,12.1,EP
2004215N22148,3/08/2004 0:00,144.4,24.7,WP
2004216N16166,3/08/2004 12:00,166.2,18.6,WP
2004217N13306,8/08/2004 12:00,-83.5,20.3,NA
2004219N15137,7/08/2004 12:00,130.4,16,WP
2004222N24150,10/08/2004 0:00,153.8,23.4,WP
2004223N11301,9/08/2004 6:00,-56.9,12.5,NA
2004227N09314,13/08/2004 18:00,-45.6,9,NA
2004227N12338,13/08/2004 0:00,-22.1,11.2,NA
2004227N15144,15/08/2004 6:00,134.2,17.7,WP
2004230N09172,18/08/2004 12:00,163.8,11.3,WP
2004231N09147,19/08/2004 0:00,138.9,11.1,WP
2004232N12228,19/08/2004 6:00,-131.8,11.6,EP
2004236N17250,22/08/2004 12:00,-113.3,10,EP
2004238N11325,24/08/2004 18:00,-34.4,11.8,NA
2004239N11171,27/08/2004 0:00,168.7,10.7,WP
2004240N15254,25/08/2004 18:00,-99.5,14.7,EP
2004241N29295,28/08/2004 12:00,-66.6,29.2,NA
2004247N10332,2/09/2004 6:00,-25.4,10.8,NA
2004248N14156,3/09/2004 18:00,155.6,14,WP
2004255N11267,10/09/2004 12:00,-101.1,11.9,EP
2004255N23120,10/09/2004 0:00,124.3,22,WP
2004258N16300,13/09/2004 12:00,-59.9,18.3,NA
2004260N11331,15/09/2004 18:00,-27.6,11.4,NA
2004263N13153,19/09/2004 18:00,146.6,12.5,WP
2004264N13328,19/09/2004 12:00,-23,7.9,NA
2004274N16069,30/09/2004 12:00,68.5,16.5,NI
2004275N14139,3/10/2004 6:00,135.3,16.5,WP
2004279N14249,4/10/2004 6:00,-109.7,11.6,EP
2004283N24265,7/10/2004 18:00,-92.8,20.8,NA
2004284N07157,12/10/2004 0:00,151,12,WP
2004284N30295,9/10/2004 0:00,-60.5,28.8,NA
2004286N14263,11/10/2004 18:00,-96.7,14.4,EP
2004288N09164,15/10/2004 12:00,159.4,11.7,WP
2004312S05085,7/11/2004 0:00,83.8,-6.1,SI
2004319N10134,13/11/2004 18:00,134.4,8.9,WP
2004325S06078,20/11/2004 12:00,78.1,-7.8,SI
2004327N16125,21/11/2004 6:00,127,15.8,WP
2004333N06154,28/11/2004 0:00,153.7,5.7,WP
2004344N06178,9/12/2004 6:00,175.9,6,WP
2004352N10154,17/12/2004 18:00,151.7,13.3,WP
2004357S06095,23/12/2004 0:00,87.7,-7.6,SI
2004357S16216,23/12/2004 18:00,-145.4,-17.8,SP
2004365S13120,31/12/2004 0:00,121.1,-14.2,SI
2005003S09177,4/01/2005 18:00,174,-10.1,SP
2005006S09099,6/01/2005 18:00,99.4,-10.6,SI
2005012N04090,14/01/2005 6:00,87,5.5,NI
2005013N05153,14/01/2005 12:00,147.8,6.8,WP
2005015S06089,18/01/2005 6:00,83.2,-11,SI
2005017S09061,19/01/2005 6:00,50,-10.8,SI
2005022S14112,22/01/2005 12:00,111.4,-14,SI
2005026S20040,27/01/2005 0:00,41,-21.8,SI
2005027S18168,30/01/2005 18:00,-179.9,-18.4,SP
2005029S11072,2/02/2005 12:00,62.5,-20.2,SI
2005032S14195,2/02/2005 6:00,-166.5,-15.7,SP
2005035S14136,5/02/2005 0:00,139.5,-13.5,SP
2005035S15118,7/02/2005 0:00,116.5,-16.5,SI
2005041S13181,12/02/2005 6:00,-178.7,-10,SP
2005042S12190,11/02/2005 18:00,-168.3,-13.3,SP
2005054S09173,23/02/2005 18:00,176.3,-7.7,SP
2005060S12179,4/03/2005 18:00,-167.3,-16,SP
2005063S11140,4/03/2005 12:00,142,-11.5,SP
2005067S12120,8/03/2005 18:00,119.9,-12.4,SI
2005071N06152,14/03/2005 0:00,142.5,9.9,WP
2005079S10067,22/03/2005 0:00,60.5,-14.5,SI
2005089S10085,2/04/2005 12:00,74.2,-13.9,SI
2005092S11102,2/04/2005 12:00,100.2,-10.1,SI
2005107N07151,22/04/2005 0:00,137.4,11,WP
2005110S17180,21/04/2005 0:00,-177.9,-15.2,SP
2005148N06156,30/05/2005 12:00,146.6,9.3,WP
2005160N17276,8/06/2005 6:00,-79.3,16.7,NA
2005173N14258,21/06/2005 12:00,-101.7,13.6,EP
2005180N20265,28/06/2005 0:00,-93.4,19.7,NA
2005185N18273,4/07/2005 6:00,-87.9,19.3,NA
2005186N12299,4/07/2005 12:00,-62.3,11.6,NA
2005192N11318,11/07/2005 0:00,-42.4,10.7,NA
2005192N22155,12/07/2005 0:00,151.8,23.1,WP
2005199N21168,19/07/2005 12:00,165,23.2,WP
2005202N13138,20/07/2005 18:00,137.8,13.3,WP
2005203N25285,21/07/2005 0:00,-69.4,20.1,NA
2005210N19115,28/07/2005 12:00,113.5,17.9,WP
2005211N09141,30/07/2005 12:00,137.9,9,WP
2005215N28291,2/08/2005 6:00,-66.5,26.5,NA
2005217N13327,6/08/2005 12:00,-41.6,18.2,NA
2005222N14131,10/08/2005 6:00,129.5,14.5,WP
2005222N14246,9/08/2005 0:00,-111.9,15.1,EP
2005229N22156,20/08/2005 6:00,150.6,22.9,WP
2005232N13263,19/08/2005 6:00,-103.4,10.4,EP
2005236N23285,23/08/2005 12:00,-69.1,18.6,NA
2005237N14148,26/08/2005 0:00,144,12.6,WP
2005238N17255,25/08/2005 0:00,-104,18.3,EP
2005241N14315,30/08/2005 12:00,-54.2,24.2,NA
2005241N15155,28/08/2005 12:00,154.5,14.1,WP
2005245N19315,1/09/2005 12:00,-45.5,18.8,NA
2005248N08142,6/09/2005 0:00,137.8,10.5,WP
2005249N26281,6/09/2005 6:00,-78.6,25.8,NA
2005249N28293,5/09/2005 0:00,-67.2,26.8,NA
2005255N15246,14/09/2005 0:00,-123.4,14.2,EP
2005257N15120,15/09/2005 12:00,114.5,13.6,WP
2005258N12242,14/09/2005 6:00,-121.7,15.5,EP
2005260N20090,17/09/2005 12:00,90,20.5,NI
2005261N13245,16/09/2005 18:00,-105.7,9.5,EP
2005261N14252,17/09/2005 18:00,-110.1,13.9,EP
2005261N21290,17/09/2005 18:00,-65.4,21.6,NA
2005262N13127,20/09/2005 0:00,124.6,14.9,WP
2005262N20155,19/09/2005 18:00,153,20.8,WP
2005266N15252,22/09/2005 12:00,-99.4,15.8,EP
2005268N19146,25/09/2005 0:00,145.3,18.9,WP
2005271N17255,28/09/2005 6:00,-105.3,16.9,EP
2005275N19274,1/10/2005 6:00,-83.9,20.2,NA
2005278N27280,4/10/2005 6:00,-73.9,24.9,NA
2005282N22138,9/10/2005 6:00,137.2,22.4,WP
2005289N18282,16/10/2005 6:00,-79,17.5,NA
2005300N10279,26/10/2005 6:00,-80,12.3,NA
2005301N13117,28/10/2005 0:00,123.3,14.9,WP
2005311N08140,9/11/2005 0:00,130.8,12.8,WP
2005316N05134,15/11/2005 6:00,130,11.4,WP
2005318N13298,14/11/2005 6:00,-62.8,13.6,NA
2005322S04095,18/11/2005 6:00,95.5,-4.5,SI
2005324N27312,19/11/2005 18:00,-47.5,26.7,NA
2005338N09093,6/12/2005 6:00,89.5,10.5,NI
2006006S11129,6/01/2006 6:00,129.1,-11.3,SI
2006007S15182,11/01/2006 0:00,177.1,-13.1,SP
2006017S15126,17/01/2006 12:00,124.9,-15.4,SI
2006021S11053,24/01/2006 0:00,53.4,-17.4,SI
2006025S18147,26/01/2006 18:00,147.2,-18,SP
2006040S15181,10/02/2006 12:00,-176,-15,SP
2006049S16051,18/02/2006 6:00,52.1,-16.1,SI
2006053S11144,21/02/2006 18:00,146.2,-9.5,SP
2006054S09082,23/02/2006 6:00,82,-10.4,SI
2006057S12114,26/02/2006 6:00,114.2,-12.4,SI
2006060S13058,2/03/2006 0:00,56.7,-12.8,SI
2006074S13158,16/03/2006 18:00,160.3,-15,SP
2006075S14185,18/03/2006 6:00,170.4,-14.5,SP
2006078S12119,20/03/2006 0:00,117.2,-11.3,SI
2006081S14129,25/03/2006 18:00,126.6,-14.9,SI
2006093S15115,4/04/2006 12:00,115.8,-14.5,SI
2006106S10153,16/04/2006 0:00,152.5,-9.5,SP
2006114N08090,24/04/2006 12:00,86.3,8.1,NI
2006128N09138,8/05/2006 12:00,134.5,8.6,WP
2006147N15259,26/05/2006 18:00,-101.2,11.6,EP
2006161N20275,10/06/2006 0:00,-81.6,19.2,NA
2006174N08135,26/06/2006 12:00,117,15.3,WP
2006180N06140,29/06/2006 18:00,139.2,6.1,WP
2006188N10143,8/07/2006 6:00,140.5,11.6,WP
2006193N14258,11/07/2006 6:00,-103.7,9.9,EP
2006198N08152,18/07/2006 12:00,144.5,10.2,WP
2006198N12252,16/07/2006 12:00,-109.3,12.7,EP
2006203N12257,21/07/2006 6:00,-104.7,12.5,EP
2006209N13130,31/07/2006 6:00,122.2,16.2,WP
2006213N13256,31/07/2006 12:00,-106.3,12,EP
2006216N21152,4/08/2006 18:00,148.1,24.2,WP
2006217N20134,5/08/2006 12:00,132.4,20.7,WP
2006224N21141,12/08/2006 0:00,143.3,16.4,WP
2006225N17126,13/08/2006 0:00,125.9,17,WP
2006228N10218,19/08/2006 12:00,-157.1,10.3,EP
2006228N13247,15/08/2006 0:00,-104.5,11.1,EP
2006234N12338,22/08/2006 0:00,-22.7,12,NA
2006237N13298,24/08/2006 12:00,-60.9,10.6,NA
2006240N12265,27/08/2006 12:00,-93.4,12.4,EP
2006242N16246,29/08/2006 6:00,-117.9,14.5,EP
2006247N14321,4/09/2006 6:00,-41,15.4,NA
2006252N13139,9/09/2006 12:00,137.4,14.3,WP
2006254N20306,10/09/2006 12:00,-52.8,19.2,NA
2006256N12338,13/09/2006 0:00,-24.6,11.9,NA
2006257N16259,13/09/2006 6:00,-101.2,13.2,EP
2006259N17245,15/09/2006 12:00,-116.5,15.1,EP
2006259N19155,16/09/2006 6:00,156.1,17,WP
2006262N19069,21/09/2006 0:00,66,19.5,NI
2006268N12129,25/09/2006 0:00,129.1,11.8,WP
2006271N26307,27/09/2006 6:00,-49.3,24.7,NA
2006272N13144,2/10/2006 0:00,132.7,14.3,WP
2006276N18151,2/10/2006 6:00,151,17.7,WP
2006282N13160,8/10/2006 12:00,160,13.3,WP
2006282N14243,8/10/2006 12:00,-112,11.2,EP
2006283N13232,9/10/2006 6:00,-130.1,9.5,EP
2006294N16254,20/10/2006 12:00,-103.2,15.6,EP
2006294S10168,20/10/2006 18:00,167.6,-9.4,SP
2006298N12143,26/10/2006 6:00,136.5,11.9,WP
2006311N16143,8/11/2006 12:00,135.5,15.6,WP
2006312N13256,8/11/2006 6:00,-103.7,12.7,EP
2006318N12256,13/11/2006 12:00,-102.2,15.8,EP
2006322S09172,21/11/2006 0:00,161,-11.8,SP
2006329N06150,25/11/2006 12:00,146.1,9.5,WP
2006330S06049,29/11/2006 12:00,41.6,-10.9,SI
2006340N08142,6/12/2006 18:00,136.6,9.1,WP
2006349N08157,16/12/2006 12:00,146,9.7,WP
2006350S07071,17/12/2006 12:00,65.4,-10.4,SI
2006364S12058,30/12/2006 6:00,56.4,-12.4,SI
2007021S12183,23/01/2007 6:00,-174.2,-12.5,SP
2007021S12195,21/01/2007 18:00,-162.7,-11.8,SP
2007027S07069,28/01/2007 12:00,67.1,-9.2,SI
2007037S19050,8/02/2007 12:00,51.6,-16.1,SI
2007043S11071,14/02/2007 12:00,66.9,-15,SI
2007050S16079,20/02/2007 0:00,76.5,-14.7,SI
2007052S10093,22/02/2007 0:00,85.6,-11.1,SI
2007058S12135,2/03/2007 18:00,131.4,-13.2,SI
2007062S14119,5/03/2007 18:00,112.3,-14.2,SI
2007066S12066,11/03/2007 0:00,59.6,-13.8,SI
2007082S16125,24/03/2007 6:00,120.7,-16.2,SI
2007084S12157,25/03/2007 12:00,160.2,-12.3,SP
2007085S11085,29/03/2007 6:00,69.5,-13.1,SI
2007090N06158,31/03/2007 0:00,157.9,6.7,WP
2007091S14175,3/04/2007 6:00,178,-14.7,SP
2007100S22037,10/04/2007 0:00,39,-22.4,SI
2007133N15091,13/05/2007 0:00,90.5,15,NI
2007135N08147,16/05/2007 18:00,141.9,8.8,WP
2007136S10158,15/05/2007 0:00,160.4,-6.7,SP
2007147N13249,28/05/2007 0:00,-111.6,13.1,EP
2007150N14263,29/05/2007 12:00,-98.7,12.8,EP
2007151N14072,1/06/2007 12:00,68,15,NI
2007151N18273,31/05/2007 18:00,-86.6,19.6,NA
2007172N15088,25/06/2007 0:00,67.5,23.5,NI
2007184N16112,3/07/2007 6:00,111.1,16.5,WP
2007188N04148,8/07/2007 0:00,147.2,7.2,WP
2007196N11234,14/07/2007 18:00,-126.3,11.3,EP
2007203N13255,23/07/2007 0:00,-107.3,13.2,EP
2007208N20155,28/07/2007 6:00,149.7,17.5,WP
2007213N13238,31/07/2007 0:00,-122.2,12.5,EP
2007216N18138,4/08/2007 6:00,144.9,18.7,WP
2007219N15130,7/08/2007 0:00,127.7,15.5,WP
2007221N13234,8/08/2007 0:00,-124.2,13.6,EP
2007223N19136,11/08/2007 18:00,135.8,17.6,WP
2007225N12331,13/08/2007 12:00,-30.7,12.1,NA
2007227N24269,14/08/2007 18:00,-90.1,24.2,NA
2007240N17153,28/08/2007 0:00,153.1,17.4,WP
2007242N13264,30/08/2007 12:00,-96.5,13.6,EP
2007242N19251,28/08/2007 18:00,-107.1,19.1,EP
2007249N24161,6/09/2007 6:00,160.8,24.4,WP
2007251N30288,7/09/2007 0:00,-65.3,29.4,NA
2007254N18140,12/09/2007 0:00,137,20.1,WP
2007255N13316,12/09/2007 6:00,-43.6,13,NA
2007255N27265,11/09/2007 12:00,-97.6,24.3,NA
2007257N16134,15/09/2007 0:00,133.6,19.4,WP
2007261N13254,18/09/2007 0:00,-104.8,13.7,EP
2007265N20122,22/09/2007 12:00,118.3,19.8,WP
2007268N10324,24/09/2007 6:00,-32.7,5.3,NA
2007269N22265,26/09/2007 12:00,-94.7,21,NA
2007271N14334,28/09/2007 6:00,-25.8,14,NA
