name,date_for_local_environment,lon,lat,basin
1986209N13139,29/07/1986 6:00,136.5,14,WP
1986221N17163,10/08/1986 18:00,159.5,17.5,WP
1986225N17134,13/08/1986 6:00,133,17,WP
1986228N19120,15/08/1986 18:00,116.4,14.3,WP
1986240N24160,30/08/1986 18:00,152.3,23.6,WP
1986241N18248,28/08/1986 6:00,-110.9,17.4,EP
1986254N22309,8/09/1986 12:00,-37.6,18.3,NA
1986264N12221,19/09/1986 0:00,-138.6,8.9,EP
1986271N12267,27/09/1986 12:00,-88.8,11.7,EP
1986275N10134,6/10/1986 12:00,120,14.5,WP
1986302N05178,5/11/1986 18:00,128,12,WP
1986323N23297,16/11/1986 18:00,-62.8,21.6,NA
1986325S10171,20/11/1986 18:00,174,-8.3,SP
1986330N05173,25/11/1986 18:00,-178.9,7.2,WP
1986343N05176,13/12/1986 0:00,166,5,WP
1987007N06162,6/01/1987 18:00,152.4,4.2,WP
1987015S16125,14/01/1987 18:00,124.8,-15.8,SI
1987036S12140,4/02/1987 18:00,137.1,-9.5,SP
1987036S15066,6/02/1987 0:00,63.2,-19,SI
1987040S19051,7/02/1987 18:00,53.7,-17.5,SI
1987060S17199,26/02/1987 0:00,-162.1,-5.2,SP
1987096S11144,9/04/1987 6:00,135.6,-10.1,SI
1987110S10179,20/04/1987 0:00,-179.9,-9.4,SP
1987110S27050,20/04/1987 18:00,49.1,-26.1,SI
1987140S08170,19/05/1987 18:00,175.2,-1.6,SP
1987188N10151,6/07/1987 18:00,152.5,11,WP
1987196N09146,16/07/1987 0:00,140.5,11.5,WP
1987203N11263,20/07/1987 6:00,-93.5,14.1,EP
1987216N10270,1/08/1987 12:00,-85.3,7.5,EP
1987219N08134,6/08/1987 12:00,132.1,4.8,WP
1987219N08155,12/08/1987 0:00,137.5,12,WP
1987220N34283,9/08/1987 6:00,-75,30,NA
1987231N10159,19/08/1987 12:00,159.4,9.9,WP
1987238N10213,23/08/1987 18:00,-132.6,7.2,EP
1987241N10241,26/08/1987 18:00,-110.6,10.8,EP
1987242N13257,27/08/1987 12:00,-101.9,16.7,EP
1987245N15133,2/09/1987 18:00,129.5,17,WP
1987252N11342,8/09/1987 0:00,-14.7,8.1,NA
1987258N15253,13/09/1987 6:00,-101.8,15.4,EP
1987270N15160,26/09/1987 18:00,161.3,18,WP
1987274N21249,28/09/1987 18:00,-107.5,21.6,EP
1987282N12137,8/10/1987 6:00,137.2,10.4,WP
1987282N15277,8/10/1987 0:00,-77.9,17.1,NA
1987311N10148,14/11/1987 6:00,125,12.5,WP
1987340S07095,14/12/1987 0:00,78,-17,SI
1988005N03174,5/01/1988 12:00,167.8,2.7,WP
1988006S05182,4/01/1988 18:00,179.8,4.1,SP
1988021S12080,20/01/1988 12:00,84,-10.4,SI
1988055S10051,24/02/1988 12:00,50,-12.4,SI
1988058S19198,26/02/1988 12:00,-157.7,-13.2,SP
1988076S14056,15/03/1988 12:00,57,-14.9,SI
1988100S15171,7/04/1988 0:00,171.2,-11.7,SP
1988125S10071,6/05/1988 18:00,63.5,-8.4,SI
1988138S07092,15/05/1988 12:00,92.6,-1,SI
1988150N19119,27/05/1988 18:00,116.7,15.2,WP
1988170N05141,17/06/1988 18:00,141,5,WP
1988177N07137,24/06/1988 12:00,135.8,6,WP
1988210N14251,27/07/1988 0:00,-99.4,10.1,EP
1988213N20134,30/07/1988 12:00,141.8,23.7,WP
1988218N21128,3/08/1988 12:00,125.7,22.2,WP
1988219N27175,8/08/1988 0:00,164.5,28,WP
1988221N30270,6/08/1988 0:00,-90.8,28.9,NA
1988226N26127,12/08/1988 6:00,131.4,20.2,WP
1988235N15317,25/08/1988 18:00,-70.9,19.1,NA
1988237N23154,26/08/1988 18:00,153.5,25.5,WP
1988245N20269,30/08/1988 18:00,-88.1,21.3,NA
1988247N33300,1/09/1988 6:00,-51.9,21.1,NA
1988255N15132,11/09/1988 6:00,132,15,WP
1988255N21159,9/09/1988 12:00,152.4,20,WP
1988263N15126,17/09/1988 18:00,133.5,11.4,WP
1988263N18115,19/09/1988 6:00,114.2,16.8,WP
1988265N12218,22/09/1988 12:00,-145.8,12.3,EP
1988274N12142,29/09/1988 6:00,140.1,9,WP
1988282N17153,8/10/1988 12:00,152,16,WP
1988306N15130,1/11/1988 12:00,131,9,WP
1988310S08100,5/11/1988 18:00,99.7,-8.7,SI
1988323N15286,17/11/1988 18:00,-74.3,14.9,NA
1988352S14166,20/12/1988 12:00,164.4,-21.8,SP
1988356N05142,21/12/1988 12:00,134.9,11.5,WP
1988364S17148,28/12/1988 12:00,147.5,-14.2,SP
1989002S14192,1/01/1989 18:00,-169.6,-9.1,SP
1989010N16212,15/01/1989 12:00,178.5,21,WP
1989023S08103,24/01/1989 0:00,104,-9.4,SI
1989035S11106,3/02/1989 12:00,106.2,-11,SI
1989037S16164,5/02/1989 18:00,169.2,-11.5,SP
1989042S23178,9/02/1989 12:00,-172.6,-20.6,SP
1989044S12102,15/02/1989 18:00,100.3,-12.8,SI
1989052S27233,18/02/1989 12:00,-121.2,-22.8,SP
1989061S16102,28/02/1989 18:00,106.6,-16.2,SI
1989088S15187,28/03/1989 18:00,-172.7,-14.8,SP
1989126S13178,7/05/1989 18:00,169,-12.3,SP
1989169N16142,20/06/1989 6:00,130,16.1,WP
1989176N27264,23/06/1989 12:00,-92.8,25.9,NA
1989187N15132,4/07/1989 12:00,133.5,19.5,WP
1989209N22130,26/07/1989 18:00,129.5,16.5,WP
1989210N14259,28/07/1989 12:00,-89.2,10.2,EP
1989211N24153,28/07/1989 18:00,157.9,23.7,WP
1989212N15318,29/07/1989 18:00,-31.5,10.3,NA
1989216N06159,10/08/1989 6:00,141.3,14.2,WP
1989227N12236,13/08/1989 0:00,-126.2,9.5,EP
1989230N14338,17/08/1989 6:00,-19.4,13.1,NA
1989235N22146,24/08/1989 6:00,146,24.5,WP
1989235N26122,22/08/1989 18:00,124.3,26.9,WP
1989246N16159,3/09/1989 6:00,157.5,20.4,WP
1989250N17148,6/09/1989 12:00,150,13.6,WP
1989254N17145,10/09/1989 6:00,144.6,15.4,WP
1989259N20126,15/09/1989 0:00,129.4,14,WP
1989324N17174,24/11/1989 6:00,155,15,WP
1989346S10133,12/12/1989 12:00,134.9,-7.4,SP
1989349S08065,16/12/1989 0:00,62.5,-8,SI
1990012S12131,10/01/1990 12:00,132.3,-9.2,SI
1990024S14117,23/01/1990 18:00,110,-13.2,SI
1990028S10183,28/01/1990 0:00,-172.8,-4.9,SP
1990059S13135,28/02/1990 12:00,135.1,-8.5,SP
1990076S12165,19/03/1990 12:00,177.4,-16.2,SP
1990117N04152,27/04/1990 6:00,151.6,3.8,WP
1990130S03081,12/05/1990 0:00,66.2,-7.5,SI
1990154N11260,1/06/1990 12:00,-105.9,10.8,EP
1990166N06141,15/06/1990 6:00,144,0.3,WP
1990171N11148,18/06/1990 18:00,140.8,11.3,WP
1990180N09159,5/07/1990 18:00,135,11.5,WP
1990203N09318,22/07/1990 0:00,-41.9,8.8,NA
1990205N16141,23/07/1990 12:00,141.5,16.5,WP
1990212N10338,30/07/1990 12:00,-21.9,8.9,NA
1990216N13281,2/08/1990 12:00,-67.9,13.6,NA
1990219N10214,5/08/1990 12:00,-144.4,6.6,EP
1990221N07162,11/08/1990 12:00,152.5,10,WP
1990224N09328,11/08/1990 6:00,-32.1,9,NA
1990235N10152,22/08/1990 12:00,153,10.7,WP
1990236N14264,23/08/1990 6:00,-94.4,13.5,EP
1990245N16149,1/09/1990 12:00,151,14.3,WP
1990250N13157,9/09/1990 12:00,148.5,18.5,WP
1990251N12238,6/09/1990 0:00,-125.3,11.6,EP
1990253N12248,8/09/1990 6:00,-114.9,12.4,EP
1990264N14328,22/09/1990 0:00,-33,15.6,NA
1990270N14261,27/09/1990 18:00,-100.1,12.4,EP
1990288N15118,14/10/1990 18:00,116.2,13.4,WP
1990295N11261,20/10/1990 12:00,-98.4,10.5,EP
1990312N12121,8/11/1990 6:00,125.1,11.2,WP
1990327S07175,22/11/1990 6:00,172.5,-14.3,SP
1990343S10128,8/12/1990 6:00,126.5,-9.7,SI
1990350S11165,15/12/1990 12:00,165.2,-9.1,SP
1991013S04096,23/01/1991 6:00,79.2,-14.1,SI
1991053S21040,23/02/1991 0:00,38.5,-23.7,SI
1991055S12142,22/02/1991 18:00,155.2,-10.8,SP
1991105S12103,13/04/1991 18:00,106.5,-13.7,SI
1991111N04145,23/04/1991 12:00,130,8,WP
1991150N14091,29/05/1991 12:00,87.5,9.2,NI
1991156S07084,7/06/1991 12:00,78.3,-10,SI
1991166N10257,14/06/1991 12:00,-100.6,14,EP
1991168N11265,14/06/1991 12:00,-98.6,9.8,EP
1991174N13259,21/06/1991 12:00,-102.7,10.4,EP
1991181N26282,1/07/1991 12:00,-82.5,28.7,NA
1991200N05157,21/07/1991 12:00,138.5,12,WP
1991226N18159,13/08/1991 12:00,158.1,19.4,WP
1991243N05172,31/08/1991 6:00,167.2,7.7,WP
1991250N10334,6/09/1991 0:00,-22.1,10.1,NA
1991252N24311,7/09/1991 6:00,-41.1,20.4,NA
1991256N13171,13/09/1991 12:00,170,12.5,WP
1991257N16130,13/09/1991 18:00,129,7.9,WP
1991268N12264,23/09/1991 6:00,-87.4,9,EP
1991277N13251,1/10/1991 12:00,-94.2,18.7,EP
1991281N12265,6/10/1991 6:00,-95,9.7,EP
1991288N19274,13/10/1991 0:00,-83.8,18.1,NA
1991304N08140,1/11/1991 12:00,134.3,12.8,WP
1991307N06177,5/11/1991 0:00,165,8,WP
1991311N10256,5/11/1991 0:00,-108.5,5.8,EP
1991313N10095,11/11/1991 0:00,91.5,10,NI
1991317N09141,12/11/1991 18:00,143.4,9,WP
1991335S04095,30/11/1991 12:00,95,-5.2,SI
1991352S08066,17/12/1991 12:00,66.5,-8.6,SI
1991360S13058,28/12/1991 18:00,64.4,-12.7,SI
1992003N03176,3/01/1992 12:00,176.4,5.1,WP
1992005S07172,4/01/1992 6:00,176.2,-10.6,SP
1992006S13134,5/01/1992 0:00,128.4,-5.3,SP
1992027N05206,26/01/1992 6:00,-155.4,3,EP
1992039S14063,8/02/1992 6:00,62.5,-13.7,SI
1992044S09181,12/02/1992 12:00,-179.2,-13.2,SP
1992048S18067,20/02/1992 0:00,69.4,-16.6,SI
1992055S13169,23/02/1992 18:00,174.6,-15.5,SP
1992055S17053,27/02/1992 0:00,61.4,-16.1,SI
1992074S12185,13/03/1992 0:00,-174.3,-11.1,SP
1992084S10212,23/03/1992 0:00,-143.7,-9.2,SP
1992088N05188,27/03/1992 0:00,-171.2,4.6,EP
1992096S08132,4/04/1992 18:00,130.3,-2.7,SI
1992118S11179,26/04/1992 12:00,-178.2,-13.8,SP
1992136N10090,15/05/1992 12:00,89,9.5,NI
1992155N10070,8/06/1992 18:00,60,11.5,NI
1992175N12269,21/06/1992 6:00,-90.6,8.2,EP
1992175N16249,20/06/1992 12:00,-110.1,13.2,EP
1992191N12252,7/07/1992 6:00,-101.4,15.9,EP
1992194N07140,14/07/1992 18:00,123.5,16.5,WP
1992198N13135,18/07/1992 12:00,126.8,14.7,WP
1992208N13246,25/07/1992 0:00,-109,13.8,EP
1992210N14254,26/07/1992 6:00,-101.3,16.3,EP
1992213N12256,30/07/1992 18:00,-103.6,12.3,EP
1992227N13130,16/08/1992 18:00,134.2,18.2,WP
1992227N17112,13/08/1992 12:00,115.5,12.2,WP
1992229N24162,17/08/1992 0:00,161,25,WP
1992233N16254,18/08/1992 6:00,-102.2,10.6,EP
1992236N07159,23/08/1992 12:00,157,7.5,WP
1992248N19166,5/09/1992 12:00,167.5,21.5,WP
1992249N12229,5/09/1992 12:00,-133,11.9,EP
1992258N17249,12/09/1992 0:00,-105.8,14.8,EP
1992262N10262,16/09/1992 6:00,-95.6,8.1,EP
1992271N26291,27/09/1992 0:00,-70.8,25.8,NA
1992273N12077,29/09/1992 0:00,70.9,14.5,NI
1992279N08175,11/10/1992 6:00,160,16.5,WP
1992286N12115,14/10/1992 18:00,117,11,WP
1992292S09083,17/10/1992 0:00,82.9,-8.1,SI
1992298N10188,23/10/1992 0:00,-164.3,12,WP
1992338S04173,10/12/1992 12:00,177.1,-18.3,SP
1992357S13143,21/12/1992 0:00,139,-9.2,SP
1992361S23039,24/12/1992 6:00,35.9,-22,SI
1993016S16042,17/01/1993 0:00,41.4,-17.4,SI
1993051S14046,20/02/1993 6:00,45.8,-13.7,SI
1993064N03174,10/03/1993 18:00,163.7,5,WP
1993069S08164,9/03/1993 12:00,159.9,-4.5,SP
1993096S11101,7/04/1993 6:00,102.5,-11,SI
1993162N10245,9/06/1993 18:00,-113.6,6.3,EP
1993164N04160,19/06/1993 0:00,151.1,7.4,WP
1993196N11241,12/07/1993 6:00,-110.1,8,EP
1993197N11247,14/07/1993 0:00,-97.2,7.5,EP
1993199N10156,17/07/1993 12:00,159.1,9.8,WP
1993207N19130,25/07/1993 18:00,135.8,21.8,WP
1993215N08154,5/08/1993 12:00,152.5,12.2,WP
1993221N12216,10/08/1993 6:00,-144.7,12.4,EP
1993224N07153,14/08/1993 12:00,136,9,WP
1993227N15258,13/08/1993 0:00,-89.1,10,EP
1993235N20307,23/08/1993 0:00,-53.6,20.5,NA
1993240N17142,27/08/1993 12:00,144.6,21.1,WP
1993241N14264,27/08/1993 6:00,-92.2,13.9,EP
1993249N12253,3/09/1993 18:00,-110.1,7.6,EP
1993252N11265,6/09/1993 12:00,-98.3,12.7,EP
1993253N06150,13/09/1993 0:00,130.5,14,WP
1993261N11131,22/09/1993 0:00,115,18,WP
1993285N12192,19/10/1993 18:00,159.5,13,WP
1993306N10168,6/11/1993 12:00,149.1,12.2,WP
1993322N09137,17/11/1993 6:00,137.2,8.7,WP
1993353N05159,22/12/1993 12:00,143.8,7.8,WP
1993362S12130,31/12/1993 12:00,126,-12.1,SI
1994007S16056,7/01/1994 18:00,57.3,-15.8,SI
1994010S17124,9/01/1994 0:00,116.4,-4.6,SI
1994012S09075,11/01/1994 12:00,74.8,-8.3,SI
1994022S12113,22/01/1994 12:00,112.5,-13.3,SI
1994028S11136,27/01/1994 12:00,136.2,-10.8,SP
1994064S15052,4/03/1994 18:00,52.1,-17.4,SI
1994076S14078,17/03/1994 6:00,77.3,-13.5,SI
1994078S06184,24/03/1994 6:00,171.3,-17.4,SP
1994087S10115,27/03/1994 12:00,114.7,-10.6,SI
1994095S08129,4/04/1994 18:00,130.8,-8.6,SI
1994116S05095,26/04/1994 0:00,98.5,-3.9,SI
1994153N19113,2/06/1994 6:00,116.3,15.2,WP
1994157N17074,4/06/1994 0:00,71,15.8,NI
1994169N06152,21/06/1994 6:00,134,11.1,WP
1994180N12255,26/06/1994 12:00,-97.3,12.1,EP
1994190N13239,6/07/1994 12:00,-113.2,10.6,EP
1994192N05139,14/07/1994 0:00,129,11,WP
1994197N14115,15/07/1994 18:00,117.7,10.3,WP
1994206N14131,26/07/1994 18:00,128.2,15.7,WP
1994206N22107,26/07/1994 12:00,107,21,WP
1994212N11240,6/08/1994 0:00,-155.3,11,EP
1994215N30149,5/08/1994 18:00,146.5,28.5,WP
1994222N11267,9/08/1994 6:00,-90,12.1,EP
1994227N29273,13/08/1994 0:00,-83.3,26,NA
1994231N12157,22/08/1994 0:00,157.8,23.1,WP
1994241N14236,27/08/1994 18:00,-124.8,12.7,EP
1994242N12112,3/09/1994 6:00,113.5,16,WP
1994247N18251,1/09/1994 18:00,-102.8,16.3,EP
1994249N11200,4/09/1994 12:00,-152.3,11.4,EP
1994257N13139,15/09/1994 6:00,141.5,13,WP
1994259N12128,16/09/1994 6:00,137.9,11.3,WP
1994259N14244,14/09/1994 18:00,-105.5,9.7,EP
1994268N15232,23/09/1994 6:00,-132.6,11.2,EP
1994282N17247,9/10/1994 6:00,-112.7,17.2,EP
1994287N08176,15/10/1994 12:00,166,10.7,WP
1994294N13203,23/10/1994 0:00,-157.7,12.8,EP
1994295N25188,21/10/1994 0:00,-168.7,26.3,WP
1994298N25161,29/10/1994 0:00,165.2,15.2,WP
1994313N12278,8/11/1994 6:00,-82.3,11.9,NA
1994362S11054,3/01/1995 6:00,49.9,-14.2,SI
1995032S10074,3/02/1995 6:00,71.4,-12.5,SI
1995049S11133,19/02/1995 6:00,132.7,-11.5,SI
1995050S11134,19/02/1995 6:00,132.7,-11.5,SI
1995053S14065,21/02/1995 18:00,67.7,-9.3,SI
1995064S13042,4/03/1995 18:00,43.8,-14,SI
1995193N17305,11/07/1995 12:00,-52.6,17.4,NA
1995206N13252,22/07/1995 18:00,-108,8.9,EP
1995214N15249,1/08/1995 18:00,-110.8,15.4,EP
1995220N14329,6/08/1995 6:00,-21.2,8.6,NA
1995234N13327,19/08/1995 18:00,-22.9,8.6,NA
1995235N13311,20/08/1995 6:00,-41.7,8.2,NA
1995236N10134,23/08/1995 18:00,135.2,9.7,WP
1995239N15327,25/08/1995 18:00,-32.3,13.4,NA
1995240N11337,26/08/1995 12:00,-20.4,10.8,NA
1995244N16256,31/08/1995 0:00,-108.5,10.5,EP
1995271N19273,28/09/1995 0:00,-87.5,19.4,NA
1995277N07141,8/10/1995 6:00,119.8,14.8,WP
1995278N08329,3/10/1995 0:00,-15.8,10.8,NA
1995279N15153,8/10/1995 12:00,148,18,WP
1995292N08150,22/10/1995 12:00,131,10.5,WP
1995302N17174,30/10/1995 18:00,163,16,WP
1995310N09096,5/11/1995 12:00,91.8,3.5,NI
1995336S10106,2/12/1995 6:00,104.7,-10.2,SI
1996001S08075,3/01/1996 6:00,70.9,-11.4,SI
1996015S18182,14/01/1996 6:00,-175.5,-16.1,SP
1996025S14125,27/01/1996 0:00,122.8,-12.4,SI
1996026S14143,25/01/1996 6:00,139.1,-12.5,SP
1996043S07053,13/02/1996 18:00,50.1,-8.8,SI
1996049S10068,19/02/1996 6:00,67.6,-14.4,SI
1996057S12074,24/02/1996 18:00,76,-13.6,SI
1996058N06137,26/02/1996 12:00,134.2,2.6,WP
1996066S17129,6/03/1996 0:00,137.3,-15.8,SI
1996078S12072,19/03/1996 12:00,62.4,-13,SI
1996090N04150,3/04/1996 6:00,141.4,11.1,WP
1996093S16074,2/04/1996 0:00,73.8,-15.1,SI
1996098S13085,7/04/1996 0:00,84.1,-12.6,SI
1996122S05093,2/05/1996 6:00,93.3,-6.7,SI
1996137N13111,18/05/1996 0:00,114,14.2,WP
