name,date_for_local_environment,lon,lat,basin
1982207N09243,25/07/1982 6:00,-113.2,10.6,EP
1982210N11245,28/07/1982 0:00,-108.5,14.9,EP
1982213N12253,1/08/1982 6:00,-106.8,11.5,EP
1982213N13145,4/08/1982 12:00,128.5,17.8,WP
1982215N10236,2/08/1982 18:00,-124.3,10.1,EP
1982220N08154,7/08/1982 18:00,153.7,8.2,WP
1982221N10236,7/08/1982 18:00,-119.8,11.8,EP
1982221N10250,8/08/1982 0:00,-107.2,8.9,EP
1982227N09140,21/08/1982 0:00,121,12,WP
1982229N09154,18/08/1982 6:00,150,8.6,WP
1982238N10161,25/08/1982 18:00,161.4,9,WP
1982241N14338,27/08/1982 6:00,-19.4,14.3,NA
1982242N11191,29/08/1982 6:00,-161.7,11.1,EP
1982252N26269,9/09/1982 0:00,-91,26.2,NA
1982253N10250,9/09/1982 12:00,-110.1,10.5,EP
1982257N17140,15/09/1982 0:00,136,17,WP
1982257N20172,15/09/1982 12:00,166,24,WP
1982257N20291,13/09/1982 0:00,-65.3,17.1,NA
1982259N15202,14/09/1982 12:00,-156.2,12,EP
1982259N16218,14/09/1982 12:00,-137.4,13.6,EP
1982262N12270,24/09/1982 12:00,-105,13.8,EP
1982274N13265,29/09/1982 12:00,-93.7,7.3,EP
1982274N25295,29/09/1982 18:00,-63,23.3,NA
1982283N16148,9/10/1982 18:00,147.5,17,WP
1982286N09170,14/10/1982 12:00,160,12,WP
1982287N09269,12/10/1982 18:00,-93.1,5.9,EP
1982293N09257,21/10/1982 0:00,-109.7,9.5,EP
1982304S10171,31/10/1982 12:00,171.4,-9.8,SP
1982311S09181,9/11/1982 0:00,174.5,-10.5,SP
1982325N08176,23/11/1982 6:00,177,8,WP
1982334S09060,1/12/1982 18:00,55.2,-9,SI
1982344S09200,10/12/1982 12:00,-159.2,-8.5,SP
1983019S14176,22/01/1983 0:00,172,-13,SP
1983022S10218,22/01/1983 0:00,-140.5,-11,SP
1983052S13217,20/02/1983 12:00,-145.3,-15,SP
1983054S15179,23/02/1983 12:00,177,-14,SP
1983079S13224,19/03/1983 0:00,-136,-9.8,SP
1983105S09228,14/04/1983 12:00,-133.6,-6.8,SP
1983141N07269,20/05/1983 6:00,-94.9,6.7,EP
1983167N05145,23/06/1983 18:00,114,13,WP
1983183N11251,3/07/1983 0:00,-110,11.7,EP
1983186N04153,11/07/1983 6:00,135.2,10.2,WP
1983198N18255,18/07/1983 0:00,-106.1,17.6,EP
1983205N11265,22/07/1983 12:00,-101.2,14.3,EP
1983212N06151,3/08/1983 18:00,144,9,WP
1983220N16111,12/08/1983 0:00,116.3,17.4,WP
1983221N13254,7/08/1983 12:00,-102.7,9.4,EP
1983229N15140,18/08/1983 18:00,135.3,15.6,WP
1983236N26284,22/08/1983 18:00,-73.7,22.8,NA
1983237N11253,25/08/1983 6:00,-109.3,12.3,EP
1983239N10183,29/08/1983 18:00,167,12.8,WP
1983243N12259,30/08/1983 6:00,-104.2,7.8,EP
1983249N15260,5/09/1983 6:00,-102.6,11.6,EP
1983255N12261,11/09/1983 0:00,-99,10.6,EP
1983259N08161,19/09/1983 0:00,151,7,WP
1983264N15248,19/09/1983 18:00,-105,14.7,EP
1983271N18118,27/09/1983 12:00,117.5,18,WP
1983274N12251,30/09/1983 6:00,-107.2,11.8,EP
1983279N04140,9/10/1983 12:00,129,13.3,WP
1983283N13230,8/10/1983 12:00,-127.6,11.8,EP
1983285N09260,11/10/1983 12:00,-100.4,8.5,EP
1983287N09164,20/10/1983 12:00,123.7,16,WP
1983306N08259,31/10/1983 12:00,-102.1,6.6,EP
1983317N12153,16/11/1983 12:00,140,9.5,WP
1983319N05157,26/11/1983 12:00,132,14,WP
1983334N08146,1/12/1983 12:00,138.3,12,WP
1983339S10065,6/12/1983 0:00,64.1,-9.9,SI
1983353S08070,19/12/1983 12:00,70.7,-9.1,SI
1983360S13174,26/12/1983 6:00,-178.2,-12.9,SP
1984022S08086,26/01/1984 0:00,84.4,-15.3,SI
1984035S15152,6/02/1984 12:00,156.8,-19.1,SP
1984038S12073,12/02/1984 6:00,73.2,-16,SI
1984051S20163,21/02/1984 0:00,169.2,-20.7,SP
1984076S13173,16/03/1984 0:00,173.6,-13.5,SP
1984139N09260,17/05/1984 6:00,-96.7,6.3,EP
1984150N12266,27/05/1984 12:00,-90.3,8.1,EP
1984159N12116,7/06/1984 18:00,112.5,11,WP
1984169N14257,16/06/1984 0:00,-96.6,11.6,EP
1984169N20137,18/06/1984 6:00,135,21,WP
1984177N10254,24/06/1984 6:00,-107.6,7,EP
1984180N10258,28/06/1984 0:00,-101.8,10.1,EP
1984184N06139,6/07/1984 12:00,119,16.5,WP
1984186N16154,6/07/1984 12:00,148.5,17,WP
1984186N16256,2/07/1984 6:00,-100.8,16.9,EP
1984207N29135,24/07/1984 12:00,135,28.8,WP
1984214N12143,4/08/1984 18:00,129.9,14.5,WP
1984228N15261,14/08/1984 6:00,-98.1,16.1,EP
1984230N09210,15/08/1984 12:00,-146.8,7.5,EP
1984230N12226,15/08/1984 12:00,-129.1,13.1,EP
1984237N11230,28/08/1984 0:00,-145,11.5,EP
1984238N18137,26/08/1984 12:00,131.5,17.5,WP
1984239N08146,25/08/1984 18:00,146.9,8.5,WP
1984242N11309,28/08/1984 0:00,-49.9,9,NA
1984244N13319,30/08/1984 0:00,-39.6,9.1,NA
1984244N37293,30/08/1984 0:00,-68.2,28.3,NA
1984250N17256,4/09/1984 6:00,-105.9,17.6,EP
1984258N20264,12/09/1984 18:00,-96.1,22.4,NA
1984260N14339,15/09/1984 6:00,-19,8.4,NA
1984262N14259,16/09/1984 12:00,-94.9,13.9,EP
1984267N18120,23/09/1984 12:00,118,18,WP
1984270N13262,27/09/1984 6:00,-101.3,12.4,EP
1984270N22147,26/09/1984 18:00,147.9,22.6,WP
1984281N13146,9/10/1984 18:00,152,19.5,WP
1984281N24291,7/10/1984 0:00,-68.9,24.1,NA
1984282N11263,7/10/1984 18:00,-97,11.2,EP
1984283N09139,9/10/1984 18:00,141,10.5,WP
1984284N11116,10/10/1984 18:00,116.7,11,WP
1984291N13130,22/10/1984 18:00,116.5,12,WP
1984305N13262,30/10/1984 12:00,-96,13.1,EP
1984311N15291,5/11/1984 6:00,-61.4,17.3,NA
1984325S15052,19/11/1984 6:00,51.9,-13.1,SI
1984336N05156,3/12/1984 18:00,140.5,5,WP
1984337S11082,2/12/1984 12:00,82.6,-11,SI
1984339S05102,4/12/1984 6:00,100,-5.5,SI
1984355S16129,20/12/1984 18:00,126.2,-16.6,SI
1984361S12146,27/12/1984 12:00,153,-17,SP
1985005N08133,4/01/1985 0:00,139.9,11.3,WP
1985009S12182,9/01/1985 0:00,-178,-11.8,SP
1985014S16151,15/01/1985 12:00,154.5,-16.5,SP
1985026S16126,27/01/1985 18:00,123.8,-17.1,SI
1985041S14129,9/02/1985 12:00,129.2,-14.7,SI
1985042S08101,11/02/1985 6:00,100.6,-7.6,SI
1985042S18060,9/02/1985 18:00,64.4,-3.1,SI
1985046S09128,15/02/1985 0:00,127.6,-9,SI
1985060S11112,4/03/1985 6:00,101.3,-10.2,SI
1985065S09118,6/03/1985 0:00,117.6,-9.2,SI
1985070S17175,11/03/1985 12:00,173,-16.3,SP
1985100S07104,10/04/1985 6:00,103.8,-6.8,SI
1985158N10267,5/06/1985 18:00,-88.9,8.8,EP
1985159N09241,8/06/1985 12:00,-120.3,8.7,EP
1985166N19111,15/06/1985 18:00,112.5,17.8,WP
1985177N10258,26/06/1985 6:00,-102.5,9.6,EP
1985178N10236,27/06/1985 12:00,-124.7,10,EP
1985184N15258,1/07/1985 12:00,-90.1,23.1,EP
1985189N12260,7/07/1985 6:00,-99.4,10.3,EP
1985197N29296,15/07/1985 6:00,-61.3,27.7,NA
1985199N18248,17/07/1985 12:00,-107.6,19.2,EP
1985201N12256,20/07/1985 6:00,-104.5,11.5,EP
1985202N26275,21/07/1985 6:00,-85,26,NA
1985210N14257,28/07/1985 6:00,-100,12.2,EP
1985211N12237,29/07/1985 18:00,-123.3,12.3,EP
1985212N22148,1/08/1985 18:00,138.8,22,WP
1985219N14254,6/08/1985 0:00,-108.6,10.2,EP
1985220N18128,10/08/1985 6:00,131,23.5,WP
1985224N19279,12/08/1985 12:00,-82.1,19.9,NA
1985226N23126,14/08/1985 12:00,123.5,25.5,WP
1985227N16149,16/08/1985 6:00,141.8,15.3,WP
1985231N16142,22/08/1985 12:00,141,19,WP
1985232N16248,20/08/1985 0:00,-112.8,15.9,EP
1985234N13258,22/08/1985 12:00,-103.5,13.1,EP
1985236N23125,24/08/1985 18:00,124.5,24.5,WP
1985237N21130,26/08/1985 12:00,138.7,20.3,WP
1985240N16256,29/08/1985 12:00,-109.9,12.6,EP
1985244N14254,1/09/1985 0:00,-106.5,14.1,EP
1985249N13265,5/09/1985 12:00,-97.8,9.2,EP
1985256N13146,13/09/1985 18:00,139.5,15.5,WP
1985259N24289,15/09/1985 6:00,-67.4,28.1,NA
1985260N13115,19/09/1985 0:00,115,16,WP
1985260N13336,16/09/1985 0:00,-20,10.5,NA
1985261N13243,18/09/1985 12:00,-117.1,13.8,EP
1985265N30286,21/09/1985 18:00,-74.3,29.6,NA
1985268N16126,26/09/1985 12:00,119,19,WP
1985280N15254,6/10/1985 0:00,-103.8,10.8,EP
1985280N18291,5/10/1985 18:00,-65.4,16.2,NA
1985281N02144,11/10/1985 0:00,127.2,9.2,WP
1985284N05159,12/10/1985 6:00,151,7,WP
1985294N10122,23/10/1985 12:00,124,14,WP
1985297N10201,22/10/1985 12:00,-154.2,9.7,EP
1985298N12249,25/10/1985 18:00,-112.4,11.6,EP
1985329S09104,26/11/1985 18:00,102,-7.4,SI
1985347N09114,16/12/1985 18:00,115.5,7.3,WP
1986018S14108,17/01/1986 12:00,109.9,-13.7,SI
1986021S16140,22/01/1986 0:00,141.9,-16.8,SP
1986027S13145,28/01/1986 6:00,145.7,-12.6,SP
1986029N04152,31/01/1986 0:00,149,3.6,WP
1986029S14069,29/01/1986 18:00,68.2,-12.5,SI
1986036S16187,4/02/1986 12:00,-175.4,-12,SP
1986036S19216,4/02/1986 12:00,-154.2,-13.5,SP
1986038S13158,7/02/1986 6:00,163.4,-16.7,SP
1986048S16116,17/02/1986 0:00,116.3,-15.7,SI
1986049S18043,16/02/1986 18:00,42.6,-19,SI
1986052S13114,21/02/1986 6:00,114.3,-13.4,SI
1986056S09130,25/02/1986 12:00,128.7,-10.6,SI
1986060S16158,3/03/1986 0:00,160.2,-18.4,SP
1986062S15150,5/03/1986 0:00,150.5,-15.8,SP
1986067S11080,7/03/1986 18:00,81.2,-14.6,SI
1986095S11105,5/04/1986 18:00,102.9,-10.9,SI
1986111S08156,22/04/1986 0:00,156,-8.8,SP
1986112N02152,25/04/1986 6:00,141.9,5.7,WP
1986124S05090,4/05/1986 6:00,85.6,-6.2,SI
1986136N18114,22/05/1986 0:00,112.8,20.4,WP
1986142N13253,22/05/1986 18:00,-106.8,11.5,EP
1986156N26284,4/06/1986 12:00,-71.3,25.1,NA
1986169N07152,20/06/1986 12:00,134,10.2,WP
1986172N04161,27/06/1986 12:00,137.3,15,WP
1986176N11262,24/06/1986 12:00,-97.6,10.7,EP
1986179N11175,2/07/1986 0:00,156,13.1,WP
1986185N14256,4/07/1986 6:00,-106.6,14.5,EP
1986190N11162,11/07/1986 6:00,146.9,14.1,WP
1986200N17111,19/07/1986 0:00,113.4,14.1,WP
1986206N11265,26/07/1986 18:00,-106,13.4,EP
1986209N13139,30/07/1986 6:00,132,14.7,WP
1986221N17163,11/08/1986 18:00,158.3,18.2,WP
1986225N17134,14/08/1986 6:00,130.8,17.3,WP
1986228N19120,16/08/1986 18:00,117.5,17,WP
1986240N24160,31/08/1986 18:00,145.8,25.6,WP
1986241N18248,29/08/1986 6:00,-113.2,18.1,EP
1986250N11308,6/09/1986 6:00,-46,11.7,NA
1986252N06153,12/09/1986 12:00,147.5,11,WP
1986254N22309,9/09/1986 12:00,-41.5,20,NA
1986257N14230,12/09/1986 12:00,-123.7,14.9,EP
1986259N07170,17/09/1986 18:00,162.5,10,WP
1986259N13256,15/09/1986 6:00,-100.9,12.2,EP
1986262N12266,18/09/1986 12:00,-94.5,12.4,EP
1986264N12221,20/09/1986 0:00,-138.8,7.5,EP
1986271N12267,28/09/1986 12:00,-96.2,11.6,EP
1986275N10134,7/10/1986 12:00,118,13.7,WP
1986276N07177,9/10/1986 6:00,138,8,WP
1986283N10179,13/10/1986 18:00,165,11.5,WP
1986289N10267,14/10/1986 18:00,-96.3,12.6,EP
1986302N05178,6/11/1986 18:00,125,12,WP
1986323N23297,17/11/1986 18:00,-59.7,20.3,NA
1986325S10171,21/11/1986 18:00,169.5,-12.5,SP
1986330N05173,26/11/1986 18:00,169.5,7,WP
1986333N04179,2/12/1986 12:00,166,6.5,WP
1986343N05176,14/12/1986 0:00,161.5,6.8,WP
1986353N03178,21/12/1986 12:00,168,8,WP
1986356S07183,21/12/1986 18:00,-178,-8,SP
1987007N06162,7/01/1987 18:00,153,6,WP
1987015S09187,14/01/1987 6:00,-170.5,-0.4,SP
1987015S16125,15/01/1987 18:00,124.2,-16.7,SI
1987035S12160,3/02/1987 6:00,159.4,-13.7,SP
1987036S12140,5/02/1987 18:00,142.8,-12,SP
1987036S15066,7/02/1987 0:00,60,-23,SI
1987040S19051,8/02/1987 18:00,49.5,-19,SI
1987058S10173,26/02/1987 18:00,170.8,-13.4,SP
1987060S17199,27/02/1987 0:00,-157.6,-6.2,SP
1987093N05155,9/04/1987 18:00,144.9,7.1,WP
1987096S11144,10/04/1987 6:00,130.7,-12,SI
1987110S27050,21/04/1987 18:00,46,-26,SI
1987140S08170,20/05/1987 18:00,167,-9,SP
1987168N17118,16/06/1987 18:00,116.6,18.9,WP
1987176N10150,25/06/1987 18:00,142.5,11,WP
1987185N13244,2/07/1987 18:00,-116.2,11.6,EP
1987188N10151,7/07/1987 18:00,149,12.8,WP
1987196N09146,17/07/1987 0:00,135.2,12.9,WP
1987200N04191,20/07/1987 18:00,178,5,WP
1987202N09144,22/07/1987 0:00,140.4,8.9,WP
1987203N11263,21/07/1987 6:00,-99.9,11.3,EP
1987205N12229,23/07/1987 18:00,-133.3,11.3,EP
1987209N12259,28/07/1987 0:00,-101,11.8,EP
1987216N10270,2/08/1987 12:00,-88.9,9.4,EP
1987219N08155,13/08/1987 0:00,134.2,13.9,WP
1987220N34283,10/08/1987 6:00,-76.3,26.3,NA
1987222N27145,9/08/1987 6:00,146.9,23.5,WP
1987226N13241,13/08/1987 0:00,-115.2,13.6,EP
1987230N15340,17/08/1987 6:00,-16.8,11.4,NA
1987231N10159,20/08/1987 12:00,152,12,WP
1987238N10213,24/08/1987 18:00,-140.7,7.4,EP
1987241N10241,27/08/1987 18:00,-113,8.7,EP
1987242N13257,28/08/1987 12:00,-94.2,12.3,EP
1987245N15133,3/09/1987 18:00,127.4,16.5,WP
1987247N09150,3/09/1987 18:00,148,11,WP
1987249N15329,6/09/1987 0:00,-33.1,16.9,NA
1987252N11342,9/09/1987 0:00,-19.5,10.9,NA
1987253N11260,8/09/1987 12:00,-113.3,4.4,EP
1987258N15253,14/09/1987 6:00,-106.5,15.6,EP
1987264N10190,20/09/1987 12:00,-168.2,10.6,EP
1987270N15160,27/09/1987 18:00,157,17.5,WP
1987274N21249,29/09/1987 18:00,-109.6,20.3,EP
1987282N12137,9/10/1987 6:00,137.1,11.9,WP
1987282N15277,9/10/1987 0:00,-79.3,18.3,NA
1987300N10239,26/10/1987 6:00,-119.2,10.8,EP
1987311N10148,15/11/1987 6:00,121.5,12.5,WP
1987340S07095,15/12/1987 0:00,74.1,-17.7,SI
1987343N05154,10/12/1987 18:00,144.6,8.3,WP
1988006S05182,5/01/1988 18:00,-178.2,-5.1,SP
1988012S11061,12/01/1988 0:00,58.9,-11,SI
1988055S10051,25/02/1988 12:00,48.2,-14.5,SI
1988058S19198,27/02/1988 12:00,-161,-17.5,SP
1988076S14056,16/03/1988 12:00,54.8,-13.6,SI
1988100S15171,8/04/1988 0:00,164.3,-10.2,SP
1988125S10071,7/05/1988 18:00,63.2,-10,SI
1988138S07092,16/05/1988 12:00,94.1,-3.4,SI
1988150N19119,28/05/1988 18:00,118.5,19,WP
1988156N18128,3/06/1988 12:00,128,17.7,WP
1988169N14259,15/06/1988 12:00,-102.2,8,EP
1988170N05141,18/06/1988 18:00,138,6.5,WP
1988193N09149,12/07/1988 12:00,145.4,11.1,WP
1988208N27135,27/07/1988 18:00,137.6,21.1,WP
1988210N14251,28/07/1988 0:00,-109.5,14.3,EP
1988211N12239,28/07/1988 6:00,-122,13.4,EP
1988213N11262,30/07/1988 6:00,-102.6,9,EP
1988218N13264,4/08/1988 12:00,-94.9,12.9,EP
1988218N21128,4/08/1988 12:00,126,17.6,WP
1988219N27175,9/08/1988 0:00,164,29,WP
1988221N30270,7/08/1988 0:00,-92.6,28.5,NA
1988226N22173,13/08/1988 6:00,173,21,WP
1988226N26127,13/08/1988 6:00,127,26,WP
1988227N24123,14/08/1988 6:00,126.2,25.8,WP
1988230N18254,16/08/1988 6:00,-108,15.5,EP
1988235N15317,26/08/1988 18:00,-75.4,22.5,NA
1988237N23154,27/08/1988 18:00,155.5,24.5,WP
1988242N12215,28/08/1988 6:00,-144.7,13.8,EP
1988242N13262,28/08/1988 0:00,-101.5,17,EP
1988245N20269,31/08/1988 18:00,-91,20.1,NA
1988246N26133,1/09/1988 12:00,125.3,22.3,WP
1988247N33300,2/09/1988 6:00,-57.2,28.9,NA
1988251N23268,6/09/1988 6:00,-94.7,22.2,NA
1988253N12306,8/09/1988 6:00,-50.4,11.8,NA
1988255N15132,12/09/1988 6:00,132.5,16,WP
1988255N21159,10/09/1988 12:00,160,19.1,WP
1988260N15157,19/09/1988 12:00,141.5,17.8,WP
1988263N15126,18/09/1988 18:00,129.5,20.3,WP
1988263N18115,20/09/1988 6:00,112.2,15.1,WP
1988264N13328,18/09/1988 18:00,-26.6,14.5,NA
1988265N12218,23/09/1988 12:00,-147.9,14.2,EP
1988273N09315,29/09/1988 6:00,-48.7,9.3,NA
1988274N12142,30/09/1988 6:00,137.7,9.2,WP
1988282N17153,9/10/1988 12:00,144,19.5,WP
1988290N08145,17/10/1988 12:00,135,11,WP
1988306N15130,2/11/1988 12:00,125,10,WP
1988310S08100,6/11/1988 18:00,99.3,-7.3,SI
1988323N15286,18/11/1988 18:00,-79,15,NA
1988347S12128,11/12/1988 18:00,128.3,-12,SI
1988352S14166,21/12/1988 12:00,166.3,-20.8,SP
1988356N05142,22/12/1988 12:00,131.2,10.5,WP
1988364S17148,29/12/1988 12:00,149,-17,SP
1989002S14192,2/01/1989 18:00,-169.8,-15.4,SP
1989006S15044,9/01/1989 0:00,41.8,-16.5,SI
1989010N16212,16/01/1989 12:00,169,18,WP
1989023S08103,25/01/1989 0:00,100.4,-11.2,SI
1989035S11106,4/02/1989 12:00,107.8,-10.9,SI
1989042S23178,10/02/1989 12:00,-172.2,-24.4,SP
1989044S12102,16/02/1989 18:00,98.5,-13,SI
1989047S13079,16/02/1989 18:00,76.5,-13.7,SI
1989052S27233,19/02/1989 12:00,-122.1,-22.7,SP
1989053S14210,21/02/1989 12:00,-141.3,-14,SP
1989056S23039,24/02/1989 18:00,41.5,-22.3,SI
1989060S09097,1/03/1989 18:00,101.5,-15.5,SI
1989061S16102,1/03/1989 18:00,103.7,-17,SI
1989080S16066,23/03/1989 18:00,57.1,-16.1,SI
1989087S11073,28/03/1989 18:00,73.3,-11.3,SI
1989088S15187,29/03/1989 18:00,-173.6,-16,SP
1989106S11128,16/04/1989 18:00,129,-10,SI
1989122S09162,3/05/1989 6:00,161.9,-10.8,SP
1989126S13178,8/05/1989 18:00,161.6,-12.4,SP
1989153N04144,4/06/1989 0:00,135.3,7.5,WP
1989169N13265,18/06/1989 12:00,-96.1,13.6,EP
1989169N16142,21/06/1989 6:00,128.3,16.9,WP
1989176N27264,24/06/1989 12:00,-94.8,24.6,NA
1989187N15132,5/07/1989 12:00,133.1,14.3,WP
1989190N13261,11/07/1989 6:00,-108.8,10.1,EP
1989191N13322,9/07/1989 12:00,-37.8,12.8,NA
1989199N05139,19/07/1989 12:00,128,12,WP
1989201N11145,21/07/1989 12:00,140.5,12.5,WP
1989205N13260,22/07/1989 18:00,-101.5,9.1,EP
1989209N22130,27/07/1989 18:00,132.9,16.7,WP
1989211N24153,29/07/1989 18:00,154.4,17.4,WP
1989212N15318,30/07/1989 18:00,-38.2,14.2,NA
1989216N06159,11/08/1989 6:00,143.5,17.7,WP
1989227N12236,14/08/1989 0:00,-122.1,10.8,EP
1989227N13261,14/08/1989 6:00,-97.9,14,EP
1989227N16145,15/08/1989 6:00,146.5,16.7,WP
1989230N14338,18/08/1989 6:00,-23.8,15.2,NA
1989235N22146,25/08/1989 6:00,151.6,27.7,WP
1989235N26122,23/08/1989 18:00,123.2,26.2,WP
1989238N17339,25/08/1989 6:00,-18.4,14.8,NA
1989238N22253,24/08/1989 6:00,-106.3,20.4,EP
1989250N17148,7/09/1989 12:00,147.5,17.5,WP
1989252N11260,8/09/1989 18:00,-99.8,11.2,EP
1989254N13340,10/09/1989 6:00,-21.1,13.7,NA
1989254N17145,11/09/1989 6:00,146.7,18.7,WP
1989259N20126,16/09/1989 0:00,125.5,14.8,WP
1989260N11316,16/09/1989 12:00,-44,11.3,NA
1989268N14261,25/09/1989 6:00,-99.6,13.9,EP
1989272N18120,29/09/1989 0:00,118,17.6,WP
1989286N14137,12/10/1989 18:00,140.2,17.4,WP
1989291N05158,20/10/1989 18:00,153,8,WP
1989305N07105,31/10/1989 18:00,104.8,7.5,WP
1989309S07100,6/11/1989 6:00,96.7,-7.4,SI
1989324N17174,25/11/1989 6:00,150,13,WP
