name,date_for_local_environment,lon,lat,basin
1992227N13130,17/08/1992 6:00,134.9,18.7,WP
1992229N24162,17/08/1992 12:00,160.5,25,WP
1992233N16254,18/08/1992 18:00,-98.9,10.4,EP
1992236N07159,24/08/1992 0:00,156,8,WP
1992248N19166,6/09/1992 0:00,166.6,22.2,WP
1992249N12229,6/09/1992 0:00,-135.9,11.9,EP
1992258N17249,12/09/1992 12:00,-106.4,16.1,EP
1992262N10262,16/09/1992 18:00,-96.3,8.3,EP
1992267N33285,20/09/1992 18:00,-73.6,29.8,NA
1992271N26291,27/09/1992 12:00,-73.9,27,NA
1992279N08175,11/10/1992 18:00,159.5,17,WP
1992281N11263,5/10/1992 6:00,-92.7,14,EP
1992286N12115,15/10/1992 6:00,118,12,WP
1992292S09083,17/10/1992 12:00,82.3,-7.8,SI
1992298N10188,23/10/1992 12:00,-166.2,9.9,WP
1992300N13249,24/10/1992 0:00,-106.1,13.2,EP
1992318N11160,15/11/1992 0:00,159.3,12.5,WP
1992338S04173,11/12/1992 0:00,177.9,-19,SP
1992352S11100,16/12/1992 18:00,102.5,-11.9,SI
1992357S13143,21/12/1992 12:00,135.2,-10.4,SP
1992361S23039,24/12/1992 18:00,36.7,-23.3,SI
1993012S09074,12/01/1993 18:00,70.7,-10.2,SI
1993016S16042,17/01/1993 12:00,39.7,-16.9,SI
1993051S14046,20/02/1993 18:00,45.1,-14.3,SI
1993064N03174,11/03/1993 6:00,162.8,4.7,WP
1993069S08164,10/03/1993 0:00,161.1,-6.5,SP
1993091S13092,2/04/1993 6:00,86.7,-13.4,SI
1993096S11101,7/04/1993 18:00,104,-11.5,SI
1993152N22276,31/05/1993 12:00,-84,21.5,NA
1993162N10245,10/06/1993 6:00,-113.2,9.7,EP
1993164N04160,19/06/1993 12:00,149.2,7.4,WP
1993196N11241,12/07/1993 18:00,-114.3,6.4,EP
1993197N11247,14/07/1993 12:00,-102.4,6.9,EP
1993215N08154,6/08/1993 0:00,152,12.5,WP
1993221N12216,10/08/1993 18:00,-145,12.4,EP
1993224N07153,15/08/1993 0:00,132,9.5,WP
1993227N15258,13/08/1993 12:00,-95.4,12.5,EP
1993229N13265,16/08/1993 0:00,-93.9,13.8,EP
1993235N20307,23/08/1993 12:00,-56,22.3,NA
1993241N14264,27/08/1993 18:00,-97.9,14.2,EP
1993246N16129,4/09/1993 18:00,131.2,20,WP
1993249N12253,4/09/1993 6:00,-111.4,5.3,EP
1993252N11265,7/09/1993 0:00,-98,9,EP
1993253N06150,13/09/1993 12:00,130,14,WP
1993261N11131,22/09/1993 12:00,113.8,18.1,WP
1993285N12192,20/10/1993 6:00,158,13.6,WP
1993306N10168,7/11/1993 0:00,146.4,13,WP
1993322N09137,17/11/1993 18:00,136.6,8.9,WP
1993336N05164,3/12/1993 0:00,156,7,WP
1993353N05159,23/12/1993 0:00,142.4,7.8,WP
1993362S12130,1/01/1994 0:00,124.6,-12.5,SI
1994007S16056,8/01/1994 6:00,57.6,-16.1,SI
1994010S17124,9/01/1994 12:00,112.8,-5.1,SI
1994022S12113,23/01/1994 0:00,110.2,-10.5,SI
1994028S11136,28/01/1994 0:00,134,-8,SP
1994036S09075,6/02/1994 6:00,70.3,-10.6,SI
1994037S12095,8/02/1994 6:00,86.3,-13,SI
1994064S15052,5/03/1994 6:00,51.9,-14.9,SI
1994071S10119,11/03/1994 12:00,116,-10.4,SI
1994076S14078,17/03/1994 18:00,74,-13.1,SI
1994078S06184,24/03/1994 18:00,173.2,-19.3,SP
1994087S10115,28/03/1994 0:00,115,-10.2,SI
1994095S08129,5/04/1994 6:00,128.5,-7.1,SI
1994157N17074,4/06/1994 12:00,69.8,12.7,NI
1994169N06152,21/06/1994 18:00,130,11.4,WP
1994169N13240,17/06/1994 6:00,-126,9.2,EP
1994180N12255,27/06/1994 0:00,-105.1,10.7,EP
1994181N22276,30/06/1994 0:00,-83.6,21.7,NA
1994190N13239,7/07/1994 0:00,-114.6,11.8,EP
1994192N05139,14/07/1994 12:00,127,12.5,WP
1994197N14115,16/07/1994 6:00,118.3,12.2,WP
1994206N14131,27/07/1994 6:00,126.6,16.2,WP
1994206N22107,27/07/1994 0:00,108,21,WP
1994212N11240,6/08/1994 12:00,-156.5,12.2,EP
1994215N30149,6/08/1994 6:00,146.5,28,WP
1994219N19252,5/08/1994 12:00,-108,16.3,EP
1994222N11267,9/08/1994 18:00,-89.3,11.5,EP
1994227N29273,13/08/1994 12:00,-83.3,25.6,NA
1994231N12157,22/08/1994 12:00,158.9,24.1,WP
1994232N10144,24/08/1994 0:00,124,15.5,WP
1994241N14236,28/08/1994 6:00,-122.7,17.6,EP
1994242N12112,3/09/1994 18:00,112.5,16.2,WP
1994247N18251,2/09/1994 6:00,-103.7,16.6,EP
1994249N11200,5/09/1994 0:00,-149.5,7.6,EP
1994250N14133,6/09/1994 6:00,130,15.3,WP
1994257N13139,15/09/1994 18:00,144.5,14.5,WP
1994259N14244,15/09/1994 6:00,-107.3,9.7,EP
1994265N16149,19/09/1994 18:00,168.7,17.2,WP
1994268N15232,23/09/1994 18:00,-128.4,14.1,EP
1994282N17247,9/10/1994 18:00,-112.4,17.1,EP
1994287N08176,16/10/1994 0:00,163.5,10.9,WP
1994294N13203,23/10/1994 12:00,-158.5,12.5,EP
1994295N25188,21/10/1994 12:00,-172.1,24.8,WP
1994298N25161,29/10/1994 12:00,163.2,14.1,WP
1994313N12278,8/11/1994 18:00,-82.5,12,NA
1994344S09112,12/12/1994 18:00,116,-12.5,SI
1994362S11054,3/01/1995 18:00,50.5,-14.3,SI
1995032S10074,3/02/1995 18:00,72.2,-12.1,SI
1995049S11133,19/02/1995 18:00,130,-12.5,SI
1995050S11134,19/02/1995 18:00,130,-12.5,SI
1995053S14065,22/02/1995 6:00,65.5,-15.7,SI
1995064S13042,5/03/1995 6:00,44,-14.2,SI
1995089S09131,3/04/1995 0:00,128.1,-9.1,SI
1995106S09144,14/04/1995 18:00,138.6,-8.6,SP
1995148N07150,1/06/1995 0:00,129.5,10.2,WP
1995167N11254,14/06/1995 0:00,-107.1,9.8,EP
1995193N17305,12/07/1995 0:00,-54.9,17.1,NA
1995198N17252,16/07/1995 6:00,-101.2,16.1,EP
1995206N13252,23/07/1995 6:00,-112.5,8.7,EP
1995210N26273,28/07/1995 18:00,-86.6,26.2,NA
1995214N15249,2/08/1995 6:00,-112.6,14.5,EP
1995215N12145,7/08/1995 6:00,133,15.2,WP
1995220N14329,6/08/1995 18:00,-25.3,9.4,NA
1995220N15256,6/08/1995 18:00,-105.9,19.2,EP
1995233N16115,24/08/1995 6:00,116.5,17.3,WP
1995234N13327,20/08/1995 6:00,-26.2,9.5,NA
1995235N13311,20/08/1995 18:00,-43.1,10.5,NA
1995235N24281,21/08/1995 12:00,-75.6,22.3,NA
1995236N10134,24/08/1995 6:00,133.4,9.4,WP
1995239N15327,26/08/1995 6:00,-32.7,13.9,NA
1995240N11337,27/08/1995 0:00,-21.8,12.3,NA
1995244N08139,2/09/1995 12:00,129,12,WP
1995244N16256,31/08/1995 12:00,-110.1,11,EP
1995271N19273,28/09/1995 12:00,-88.2,19.3,NA
1995277N07141,8/10/1995 18:00,117.3,15.2,WP
1995278N08329,3/10/1995 12:00,-19.4,7.2,NA
1995279N15153,9/10/1995 0:00,146.5,19.5,WP
1995292N08150,23/10/1995 0:00,129,11,WP
1995294N05163,25/10/1995 0:00,137.5,7.2,WP
1995302N17174,31/10/1995 6:00,161.4,16.4,WP
1995319S05092,16/11/1995 6:00,96.5,-7.5,SI
1995336S10106,2/12/1995 18:00,103.1,-11,SI
1995340S10116,5/12/1995 6:00,115,-12.7,SI
1995357N07139,24/12/1995 0:00,137.5,7.5,WP
1996001S08075,3/01/1996 18:00,71.2,-12,SI
1996002S15133,2/01/1996 0:00,138.5,-15.8,SP
1996015S18182,14/01/1996 18:00,-177.8,-16,SP
1996025S14125,27/01/1996 12:00,121.5,-12.2,SI
1996026S14143,25/01/1996 18:00,138.5,-10.1,SP
1996043S07053,14/02/1996 6:00,48.2,-9.4,SI
1996049S10068,19/02/1996 18:00,67.8,-14.7,SI
1996057S12074,25/02/1996 6:00,74.9,-14.5,SI
1996058N06137,27/02/1996 0:00,136.5,5.8,WP
1996066S17129,6/03/1996 12:00,135.8,-14.9,SI
1996078S12072,20/03/1996 0:00,60.6,-13.4,SI
1996090N04150,3/04/1996 18:00,140.7,10.8,WP
1996093S16074,2/04/1996 12:00,73.2,-16,SI
1996098S13085,7/04/1996 12:00,83.2,-12.8,SI
1996122S05093,2/05/1996 18:00,92,-8.5,SI
1996134N11246,12/05/1996 0:00,-113.7,9.5,EP
1996137N13111,18/05/1996 12:00,114.4,14.6,WP
1996170N27282,17/06/1996 0:00,-72.9,23,NA
1996179N13266,26/06/1996 12:00,-84.9,5.1,EP
1996187N10326,3/07/1996 12:00,-24.5,6.4,NA
1996190S07096,8/07/1996 12:00,95.4,0.6,SI
1996202N17115,20/07/1996 0:00,115.5,15.5,WP
1996208N20165,30/07/1996 0:00,154.3,25.8,WP
1996210N05156,3/08/1996 18:00,133.7,21,WP
1996211N13270,27/07/1996 0:00,-83.1,5.9,EP
1996217N16111,3/08/1996 18:00,113,10.6,WP
1996227N15176,21/08/1996 0:00,142.9,20.2,WP
1996232N17280,17/08/1996 18:00,-74.1,15.2,NA
1996233N12340,20/08/1996 6:00,-21.6,12.4,NA
1996237N14339,25/08/1996 12:00,-33.4,14.6,NA
1996239N13337,26/08/1996 6:00,-24.1,12.7,NA
1996244N13257,31/08/1996 6:00,-106.3,15.3,EP
1996248N15319,5/09/1996 6:00,-49.5,14.8,NA
1996254N13138,11/09/1996 0:00,130.9,15,WP
1996260N19107,16/09/1996 6:00,108,19,WP
1996261N08184,21/09/1996 6:00,165.5,12.8,WP
1996274N13261,28/09/1996 18:00,-93.5,11,EP
1996279N23264,4/10/1996 18:00,-96.2,22.7,NA
1996282N11162,14/10/1996 0:00,131.9,15.7,WP
1996289N13280,14/10/1996 6:00,-77.9,17.3,NA
1996291N17168,19/10/1996 18:00,153.1,16.5,WP
1996302S07095,29/10/1996 18:00,96,-9.9,SI
1996307N09154,3/11/1996 18:00,152.1,9.8,WP
1996312N14125,7/11/1996 12:00,125.5,16.4,WP
1996319N11283,17/11/1996 6:00,-80.5,16.3,NA
1996332N09092,30/11/1996 0:00,87.5,14.5,NI
1996349S09108,13/12/1996 6:00,107.9,-9.1,SI
1996353N05151,20/12/1996 18:00,140.1,7.6,WP
1996357S10136,26/12/1996 6:00,136.1,-13.3,SI
1997008S16093,9/01/1997 6:00,92.2,-15.8,SI
1997009S16188,10/01/1997 18:00,-174.1,-16.1,SP
1997013S08101,18/01/1997 6:00,96.2,-9.6,SI
1997018S10074,23/01/1997 0:00,67.9,-13.4,SI
1997032S17055,6/02/1997 18:00,54,-12.9,SI
1997039S10155,8/02/1997 0:00,160.6,-14.1,SP
1997042S13096,14/02/1997 0:00,86.5,-13.4,SI
1997045S11163,17/02/1997 18:00,155.5,-17.2,SP
1997053S12142,21/02/1997 12:00,144.7,-1.2,SP
1997056S16041,26/02/1997 0:00,40,-16.9,SI
1997105S10168,15/04/1997 6:00,178.9,-13.4,SP
1997143N17111,26/05/1997 0:00,119.3,16.3,WP
1997152N06171,6/06/1997 0:00,156.6,9.8,WP
1997152N10265,31/05/1997 12:00,-94.4,10.3,EP
1997167N06162,22/06/1997 6:00,132.3,13.2,WP
1997176N16252,23/06/1997 18:00,-102.8,13,EP
1997196N08142,18/07/1997 0:00,138.2,10.1,WP
1997201N24152,26/07/1997 0:00,153.1,28.2,WP
1997202N04152,29/07/1997 6:00,135.5,15,WP
1997212N11265,29/07/1997 6:00,-91.4,10.6,EP
1997217N06168,7/08/1997 12:00,160.8,9.8,WP
1997221N03179,17/08/1997 12:00,166,12.6,WP
1997222N11246,9/08/1997 18:00,-113.2,8.1,EP
1997229N19242,15/08/1997 12:00,-107,20.2,EP
1997232N17115,19/08/1997 0:00,112.5,14.2,WP
1997238N11159,27/08/1997 12:00,151.8,12.4,WP
1997238N19112,27/08/1997 6:00,114.1,18.5,WP
1997240N12193,1/09/1997 0:00,-174.1,12.7,EP
1997253N12255,8/09/1997 0:00,-94.5,9.1,EP
1997256N14227,12/09/1997 0:00,-132.5,15.9,EP
1997259N13258,14/09/1997 18:00,-93.9,11.8,EP
1997261N13114,21/09/1997 12:00,109.8,14.8,WP
1997299N07169,27/10/1997 12:00,167.9,7.4,WP
1997311N09258,6/11/1997 12:00,-99.1,10.9,EP
1997311N10151,9/11/1997 6:00,142.2,10.8,WP
1997326S09203,22/11/1997 0:00,-157,-9.5,SP
1997333N06194,30/11/1997 6:00,-165.2,7.4,EP
1998001S09195,31/12/1997 0:00,-165.2,-7.6,SP
1998002S14151,31/12/1997 0:00,145.9,-14,SP
1998022S15143,21/01/1998 18:00,138.4,-10.9,SP
1998023S16125,22/01/1998 18:00,125,-16,SI
1998025S12185,24/01/1998 0:00,-177.4,-7.9,SP
1998030S13194,30/01/1998 0:00,-165.8,-13.1,SP
1998032S18036,14/02/1998 6:00,43.7,-16.5,SI
1998036S13066,6/02/1998 18:00,64.3,-12.5,SI
1998036S13135,9/02/1998 12:00,122.3,-14.8,SI
1998064S09093,10/03/1998 6:00,87.1,-13.3,SI
1998064S13061,5/03/1998 0:00,62,-13.9,SI
1998079S10145,18/03/1998 18:00,148.2,-12.9,SP
1998087S15172,28/03/1998 6:00,175.5,-14.7,SP
1998108S10203,19/04/1998 6:00,-157.8,-14.7,SP
1998120S16220,27/04/1998 18:00,-138.8,-16.5,SP
1998161N09261,11/06/1998 6:00,-104.6,12,EP
1998173N08266,20/06/1998 12:00,-94.5,13.4,EP
1998197N13259,15/07/1998 12:00,-100.4,11.5,EP
1998203N11253,21/07/1998 18:00,-105.7,12.6,EP
1998209N11335,27/07/1998 0:00,-25.3,9.7,NA
1998210N14263,28/07/1998 6:00,-99.1,15.5,EP
1998213N14128,1/08/1998 0:00,126.7,10.2,WP
1998217N10130,7/08/1998 0:00,125.8,15.2,WP
1998223N09257,9/08/1998 18:00,-121.2,9,EP
1998244N22267,29/08/1998 18:00,-91.7,25.3,NA
1998249N16256,5/09/1998 18:00,-100.6,14.1,EP
1998253N17150,11/09/1998 18:00,145.7,17.5,WP
1998261N27270,17/09/1998 12:00,-90.3,26.9,NA
1998262N13333,18/09/1998 18:00,-26.7,13.3,NA
1998278N14314,3/10/1998 6:00,-38,8.1,NA
1998279S10092,6/10/1998 0:00,92,-12.4,SI
1998284N13243,11/10/1998 6:00,-119.4,11.8,EP
1998285N14068,14/10/1998 12:00,62,17.5,NI
1998288N11268,13/10/1998 18:00,-95.7,12.2,EP
1998295N12284,20/10/1998 18:00,-73,11.9,NA
1998310S10096,6/11/1998 6:00,97,-5.6,SI
1998315N09116,10/11/1998 6:00,117.2,9.8,WP
1998321N11117,17/11/1998 0:00,116.4,10.1,WP
1998327N09126,22/11/1998 12:00,126.2,9.3,WP
1998335S12138,4/12/1998 6:00,133.5,-9.9,SI
1998336S13120,30/11/1998 12:00,118.6,-12.7,SI
1998342N06141,7/12/1998 12:00,145.3,6.3,WP
1998346N10072,11/12/1998 6:00,70.5,11.2,NI
1998355S14187,21/12/1998 18:00,-174.8,-14.5,SP
1998357S11101,22/12/1998 6:00,106.4,-5.3,SI
1999013S13164,13/01/1999 0:00,159.6,-9.4,SP
1999015S20036,14/01/1999 18:00,36.4,-20.4,SI
1999020S17158,19/01/1999 6:00,155.9,-14.1,SP
1999048S21152,16/02/1999 18:00,153,-21.1,SP
1999057S22203,25/02/1999 12:00,-160.9,-15,SP
1999060S10089,2/03/1999 12:00,89.6,-9.5,SI
1999070S19206,11/03/1999 0:00,-152.4,-21.6,SP
1999074S13118,14/03/1999 6:00,119.2,-13.2,SI
1999074S13132,16/03/1999 0:00,132.3,-11.8,SI
1999084S12119,25/03/1999 6:00,127.5,-10.7,SI
1999092S11131,2/04/1999 18:00,129.2,-11,SI
1999111N08126,21/04/1999 12:00,126,9,WP
1999135N12073,15/05/1999 6:00,74.2,10.3,NI
1999189N12263,7/07/1999 12:00,-95.2,12.5,EP
1999195N24156,14/07/1999 18:00,154,22,WP
1999203N17129,23/07/1999 6:00,125,17.3,WP
1999204N17117,24/07/1999 18:00,113,18.5,WP
1999217N11265,4/08/1999 18:00,-100.7,9.4,EP
1999218N12241,4/08/1999 18:00,-116.6,13.9,EP
1999218N21116,5/08/1999 18:00,115.5,21.1,WP
1999231N14341,18/08/1999 18:00,-20.1,12.7,NA
1999235N27140,23/08/1999 6:00,140,27.1,WP
1999236N22292,22/08/1999 12:00,-62.5,18.5,NA
1999241N12133,1/09/1999 6:00,126.4,15.9,WP
1999248N17256,3/09/1999 18:00,-110.8,16.3,EP
1999251N15314,6/09/1999 6:00,-39.4,13.1,NA
1999253N17124,11/09/1999 12:00,122.4,17.3,WP
1999254N18142,12/09/1999 6:00,138.3,22.1,WP
1999255N13336,10/09/1999 12:00,-18.6,10.2,NA
1999258N25128,14/09/1999 0:00,130,21.7,WP
1999260N20130,17/09/1999 0:00,129.5,20.2,WP
1999266N18113,22/09/1999 12:00,112.6,17.5,WP
1999275N16135,1/10/1999 12:00,135.7,15.4,WP
1999286N16278,11/10/1999 12:00,-83.3,17.2,NA
1999288N12129,15/10/1999 6:00,126.8,11.7,WP
1999343S09095,9/12/1999 0:00,95,-9,SI
1999343S11123,9/12/1999 18:00,121,-11.2,SI
1999357S08076,23/12/1999 18:00,75.5,-9.7,SI
2000003S13082,3/01/2000 18:00,81.8,-12.5,SI
2000006S15164,5/01/2000 0:00,162.9,-14.4,SP
2000023S15172,22/01/2000 0:00,173.6,-9.2,SP
2000024S11100,24/01/2000 18:00,102.3,-11.7,SI
2000031S11074,30/01/2000 6:00,70.7,-10.2,SI
2000032S11115,2/02/2000 0:00,113.2,-10.5,SI
2000050S13078,19/02/2000 12:00,77,-14.6,SI
2000055S23227,22/02/2000 18:00,-129.1,-23,SP
2000058S14063,28/02/2000 0:00,60.1,-13.6,SI
2000064S19209,4/03/2000 12:00,-152,-19.1,SP
2000067S15189,6/03/2000 18:00,-171.5,-15.6,SP
2000083S17102,22/03/2000 0:00,105.3,-14.2,SI
2000088N08090,27/03/2000 12:00,90,7.5,NI
2000091S14156,30/03/2000 18:00,158,-13.8,SP
2000099S28037,9/04/2000 18:00,37,-25.4,SI
2000103S10095,15/04/2000 6:00,82.5,-13.8,SI
2000104S17182,13/04/2000 18:00,-179.6,-17.8,SP
2000105S10127,16/04/2000 0:00,119.7,-12.6,SI
2000125N06136,5/05/2000 0:00,136,9.7,WP
2000138N16119,17/05/2000 0:00,117.7,15.9,WP
2000142N12262,21/05/2000 6:00,-98.3,14.4,EP
2000164N12256,11/06/2000 12:00,-104,11,EP
2000170N10268,17/06/2000 0:00,-96.6,15.3,EP
2000185N15117,3/07/2000 18:00,119.5,16.4,WP
2000199N20145,17/07/2000 0:00,145,19.8,WP
2000202N12131,23/07/2000 18:00,123.9,17.9,WP
2000214N22155,30/07/2000 12:00,159.9,22.1,WP
2000215N15254,2/08/2000 0:00,-118,12.2,EP
2000226N16258,12/08/2000 0:00,-96.9,15.1,EP
2000230N08139,17/08/2000 6:00,142.1,7.2,WP
2000232N12116,19/08/2000 12:00,113.7,13.4,WP
2000233N12316,18/08/2000 6:00,-36.4,10.1,NA
2000237N08138,24/08/2000 18:00,136,12.4,WP
2000240N22115,26/08/2000 12:00,118.4,19.5,WP
2000241N15223,26/08/2000 12:00,-127.1,14.2,EP
2000244N13229,31/08/2000 0:00,-131.4,13,EP
2000245N14157,31/08/2000 12:00,156.9,13.5,WP
2000248N17117,4/09/2000 0:00,117.6,12.9,WP
2000248N18126,4/09/2000 18:00,128.1,18.1,WP
2000249N15258,3/09/2000 12:00,-93.6,19.7,EP
2000258N22138,13/09/2000 6:00,135.4,19.5,WP
2000259N20273,14/09/2000 0:00,-80,19.2,NA
2000260N15308,19/09/2000 6:00,-76.3,18.3,NA
2000260N19253,14/09/2000 12:00,-105.3,16.9,EP
2000264N17257,18/09/2000 12:00,-103.4,15.3,EP
2000266N12337,20/09/2000 0:00,-15.6,7.8,NA
2000270N11330,24/09/2000 0:00,-23.7,10.6,NA
2000277N15257,1/10/2000 0:00,-97.3,11.7,EP
2000279N29279,3/10/2000 12:00,-79.8,24.8,NA
2000289N15089,15/10/2000 0:00,88.5,14.5,NI
2000294N26300,18/10/2000 12:00,-59.1,22.1,NA
2000295N20146,20/10/2000 0:00,153.1,19.5,WP
2000299N08139,24/10/2000 6:00,139.1,10.9,WP
2000299N10252,24/10/2000 12:00,-102.4,10.4,EP
2000300N14093,25/10/2000 18:00,92,14.5,NI
2000305N06136,30/10/2000 0:00,134.9,4.2,WP
2000309N10270,3/11/2000 12:00,-89.8,10.3,EP
2000331N09091,25/11/2000 12:00,93.3,9.2,NI
2000333S11140,2/12/2000 12:00,128.2,-11,SI
2000358N08086,23/12/2000 6:00,86,8,NI
2000364N07130,28/12/2000 0:00,128.7,7.9,WP
2000366S09068,31/12/2000 18:00,66.6,-10.2,SI
2001003S09091,5/01/2001 18:00,82.9,-9.6,SI
2001018S12086,17/01/2001 12:00,86.3,-12.2,SI
2001031S13072,1/02/2001 6:00,69.5,-16.1,SI
2001039S11139,8/02/2001 12:00,137.6,-10.8,SP
2001045S14142,13/02/2001 18:00,141.5,-13.5,SP
2001049S17198,18/02/2001 12:00,-162.9,-18,SP
2001060S19223,27/02/2001 0:00,-138.5,-17.4,SP
2001064S10052,7/03/2001 6:00,42.6,-14.4,SI
2001091S13094,1/04/2001 6:00,95.1,-15,SI
2001093S10062,2/04/2001 18:00,61.9,-9.7,SI
2001094S12172,3/04/2001 18:00,178.3,-10.7,SP
2001106S08137,14/04/2001 18:00,137,-11.1,SI
2001141N14068,20/05/2001 6:00,66.3,9,NI
2001180N15118,28/06/2001 6:00,116.1,10.8,WP
2001181N08141,30/06/2001 0:00,146.7,9.2,WP
2001189N13130,8/07/2001 0:00,128.8,12.8,WP
2001202N11266,19/07/2001 12:00,-97.5,15.1,EP
2001202N23152,20/07/2001 0:00,151.6,15.5,WP
2001204N19127,21/07/2001 18:00,130.6,17.5,WP
2001206N14134,25/07/2001 0:00,133.4,13.6,WP
2001212N10158,31/07/2001 6:00,153.2,10,WP
2001215N26275,31/07/2001 18:00,-79.5,17.8,NA
2001220N17118,8/08/2001 6:00,115.7,17,WP
2001227N13323,15/08/2001 0:00,-39.3,12.9,NA
2001238N16139,25/08/2001 6:00,142,11.3,WP
2001239N19116,28/08/2001 18:00,112.7,19.4,WP
2001251N14332,9/09/2001 12:00,-40.2,15,NA
2001255N26276,11/09/2001 12:00,-84.3,23.5,NA
2001259N20138,16/09/2001 0:00,136.8,19.5,WP
2001260N14167,18/09/2001 0:00,166.9,15,WP
2001264N21126,20/09/2001 12:00,125.7,20.2,WP
2001265N16244,20/09/2001 12:00,-119.3,10.6,EP
2001266N10217,21/09/2001 6:00,-142.4,8.1,EP
2001267N17070,23/09/2001 12:00,68.6,16.9,NI
2001275N12258,30/09/2001 12:00,-100.6,12.8,EP
2001276N13146,2/10/2001 6:00,148.6,18.2,WP
2001278N12302,3/10/2001 12:00,-49.4,11.6,NA
2001281N18071,7/10/2001 12:00,71,17.6,NI
2001284N14261,9/10/2001 6:00,-89.5,12.7,EP
2001284N28297,9/10/2001 12:00,-62.8,26.9,NA
2001288N14084,13/10/2001 12:00,85.6,15.2,NI
2001291N05158,18/10/2001 0:00,156.8,5.3,WP
2001298S07098,24/10/2001 6:00,99.5,-6.9,SI
2001301N27325,28/10/2001 0:00,-37.4,27.5,NA
2001303N13276,30/10/2001 0:00,-83.6,13.7,NA
2001309N10130,4/11/2001 18:00,138,6.9,WP
2001329S07095,25/11/2001 0:00,90.9,-6.9,SI
2001338N10130,3/12/2001 0:00,138.5,10.4,WP
2001347N04162,14/12/2001 18:00,161.9,4.9,WP
2001364S19036,29/12/2001 18:00,37.4,-20,SI
2001365S12138,1/01/2002 6:00,138,-13.1,SP
2002008N07141,10/01/2002 0:00,134.5,9,WP
2002023S10089,22/01/2002 12:00,89.1,-9.8,SI
2002030S13093,30/01/2002 6:00,95.8,-11.3,SI
2002045S18049,14/02/2002 0:00,49.1,-17.8,SI
2002057N06156,26/02/2002 12:00,155.7,5.8,WP
2002063S11066,4/03/2002 6:00,66.1,-10.6,SI
2002081S08084,23/03/2002 0:00,79.7,-8.5,SI
2002096S10103,5/04/2002 0:00,101.2,-7.9,SI
2002098S07133,7/04/2002 18:00,133.2,-7.2,SI
2002122S07063,2/05/2002 0:00,64.1,-7.1,SI
2002126N09068,7/05/2002 6:00,64,13.5,NI
2002133N03150,14/05/2002 12:00,149,5,WP
2002145N11259,24/05/2002 12:00,-100.8,9.9,EP
2002155N20112,6/06/2002 6:00,116,19.5,WP
2002187N11160,5/07/2002 18:00,160.9,9.2,WP
2002189N21116,7/07/2002 0:00,114.9,18.1,WP
2002191N12260,10/07/2002 6:00,-104.7,12.8,EP
2002200N21150,18/07/2002 18:00,149.7,21.4,WP
2002214N19120,1/08/2002 18:00,115.4,14.6,WP
2002222N09163,10/08/2002 0:00,163.9,10.8,WP
2002227N14115,16/08/2002 0:00,113.7,14.6,WP
2002234N11221,19/08/2002 18:00,-135.6,7.1,EP
2002237N10202,25/08/2002 6:00,-159.1,9.9,EP
2002240N16155,27/08/2002 6:00,147.6,13.6,WP
2002242N10329,27/08/2002 18:00,-24,8.6,NA
2002242N14257,28/08/2002 12:00,-99.7,13.6,EP
2002247S03067,4/09/2002 12:00,66.5,-2.6,SI
2002252N20121,9/09/2002 0:00,123.5,18.1,WP
2002258N10300,16/09/2002 6:00,-71.9,15,NA
2002263N22139,19/09/2002 18:00,144.3,24.6,WP
2002264N13114,23/09/2002 0:00,112.3,14.2,WP
2002265N10315,21/09/2002 0:00,-41.5,11.9,NA
2002268N15163,24/09/2002 18:00,163.4,14.5,WP
2002281N10163,7/10/2002 18:00,155.8,2.8,WP
2002296N11230,21/10/2002 6:00,-128.5,11.4,EP
2002297N09206,24/10/2002 0:00,-154,8.9,EP
2002314N12083,9/11/2002 12:00,91.7,14.1,NI
2002319S06078,13/11/2002 12:00,68,-0.6,SI
2002355N03078,22/12/2002 6:00,79,4.5,NI
2002356S07070,21/12/2002 12:00,74.9,-5.8,SI
2002358S08185,23/12/2002 18:00,-175.5,-8,SP
2002364S16045,29/12/2002 12:00,43.4,-17.6,SI
2003004S10136,3/01/2003 0:00,131.1,-11.6,SP
2003007S10072,7/01/2003 0:00,71.6,-11,SI
2003011N02180,16/01/2003 12:00,156.7,9.4,WP
2003011S09182,10/01/2003 0:00,-171.9,-6.5,SP
2003021S10163,23/01/2003 0:00,162.1,-11.1,SP
2003021S11081,26/01/2003 0:00,61.7,-13,SI
2003021S13125,22/01/2003 18:00,118.8,-15.9,SI
2003025S16173,25/01/2003 0:00,173.9,-17.3,SP
2003034S12117,3/02/2003 6:00,117,-11.7,SI
2003035S10099,10/02/2003 18:00,81.9,-13.8,SI
2003037S12061,8/02/2003 0:00,55.6,-14.7,SI
2003039S15066,7/02/2003 18:00,66,-14.3,SI
2003056S17119,26/02/2003 0:00,119.5,-17,SI
2003056S21042,24/02/2003 12:00,43.6,-20.5,SI
2003060S13103,2/03/2003 6:00,107.2,-14.2,SI
2003062S10080,2/03/2003 18:00,77.6,-10,SI
2003067S13130,7/03/2003 6:00,130.3,-13,SI
2003068S14172,8/03/2003 12:00,171.1,-8.7,SP
2003098N03159,9/04/2003 0:00,159.9,4.1,WP
2003098S23041,8/04/2003 0:00,40.7,-23.4,SI
2003103S14180,12/04/2003 18:00,-175,-15.8,SP
2003122S11065,1/05/2003 18:00,64.9,-11.3,SI
